MaxKL,MaxReturn,AveragePolicyStd,Time,AverageReturn,Perplexity,LossAfter,TotalExecTime,MeanKL,LossBefore,StdReturn,ExplainedVariance,NumTrajs,Entropy,ItrTime,MinReturn
1750.1,300.0,1.0,16.84046959877014,25.0,17.0795,1.8456,16.600009441375732,28.8994,-0.0220266,76.6485485838,0.0900038217981,20,2.83788,16.840477466583252,0.0
0.0,0.0,0.989062,33.849695444107056,0.0,16.7074,-0.0,16.635673761367798,0.0,-0.0,0.0,1,20,2.81585,16.994406700134277,0.0
0.084047,200.0,0.989062,51.40843415260315,15.0,16.7074,-0.0102058,17.481863975524902,0.000834798,-0.00832148,47.6969600708,0.0713536911741,20,2.81585,17.536532402038574,0.0
59.2692,400.0,0.987001,68.517902135849,20.0,16.638,0.0328467,16.801753997802734,0.691196,0.0050928,87.1779788708,0.0570554219283,20,2.81169,17.092350482940674,0.0
2714.4,100.0,0.988285,84.76710724830627,5.0,16.6804,6.39992,15.972482919692993,107.879,-0.0147458,21.7944947177,0.0450731911222,20,2.81424,16.223309755325317,0.0
672.589,400.0,0.984617,102.30712080001831,25.0,16.5579,0.737698,17.378065824508667,5.62316,-0.0190017,88.7411967465,0.0557559544097,20,2.80686,17.524345874786377,0.0
7.29345,200.0,0.97996,117.87694883346558,30.0,16.4013,0.00409192,15.208932876586914,0.0530625,0.0031776,71.4142842854,0.0965579445206,20,2.79736,15.527204751968384,0.0
