MaxKL,Perplexity,ExplainedVariance,LossAfter,MaxReturn,AveragePolicyStd,Entropy,LossBefore,AverageReturn,MinReturn,MeanKL,TotalExecTime,StdReturn,ItrTime,Time,NumTrajs
0.0,11.4353,1,-0.0,0.0,0.82843,2.4367,-0.0,0.0,0.0,0.0,4.2234766483306885,0.0,4.288873195648193,4.2888710498809814,40
0.278476,11.4353,0.670048293877,0.00220527,3100.0,0.82843,2.4367,0.0181527,77.5,0.0,0.0129611,4.200021505355835,483.987344876,4.275918006896973,8.56861400604248,40
0.496657,11.5395,0.60637385618,-0.0262058,3000.0,0.831545,2.44578,-0.00640962,187.5,0.0,0.0340173,3.714566946029663,681.244266031,3.7554383277893066,12.331993818283081,40
0.831713,11.5026,0.518518127135,-0.0776139,4100.0,0.830469,2.44257,-0.0238448,1065.0,0.0,0.132314,4.652434825897217,1299.33636907,4.683309078216553,17.02548384666443,40
0.532032,11.3663,0.68629134974,-0.0570702,6600.0,0.825902,2.43065,-0.0135587,4092.5,0.0,0.054308,4.35740065574646,1770.78901905,4.413710117340088,21.444504976272583,40
0.304592,11.2895,0.843913415631,-0.0698104,6800.0,0.823886,2.42387,-0.0442174,5055.0,3100.0,0.0713263,4.5321667194366455,836.047247469,4.589758396148682,26.04787850379944,40
0.402715,11.0426,0.759341168627,-0.0694181,6900.0,0.815004,2.40176,-0.0330298,4690.0,0.0,0.130599,4.075053691864014,1432.79447235,4.131319522857666,30.19655680656433,40
