NumTrajs,Perplexity,MeanKL,StdReturn,MinReturn,MaxReturn,Entropy,Time,TotalExecTime,ItrTime,AveragePolicyStd,AverageReturn,MaxKL,LossBefore,ExplainedVariance,LossAfter
20,17.0795,72.5053,2722.42538924,0.0,12200.0,2.83788,16.390933752059937,16.095171451568604,16.390942811965942,1.0,780.0,4021.38,0.00185764,0.29726186175,11.2669
20,17.1112,34.6349,2920.46229217,0.0,13400.0,2.83973,33.519121170043945,16.83056879043579,17.108620405197144,1.00093,670.0,3252.18,-0.00301521,0.172903322396,4.32554
20,17.0854,0.0,0.0,0.0,0.0,2.83823,50.26789712905884,16.42228055000305,16.728670597076416,1.00018,0.0,0.0,-0.0,1,-0.0
20,17.0854,1946.78,1590.99811439,0.0,7300.0,2.83823,66.85361766815186,16.36623215675354,16.558222770690918,1.00018,365.0,88476.7,-0.0152123,0.20317465466,187.866
20,16.956,0.0,0.0,0.0,0.0,2.83062,82.50378942489624,15.334623336791992,15.605940341949463,0.996379,0.0,0.0,-0.0,1,-0.0
20,16.956,0.0,0.0,0.0,0.0,2.83062,100.23654699325562,17.520785331726074,17.69944429397583,0.996379,0.0,0.0,-0.0,1,-0.0
20,16.956,0.0,0.0,0.0,0.0,2.83062,117.45291757583618,17.005249500274658,17.182602882385254,0.996379,0.0,0.0,-0.0,1,-0.0
