MeanKL,ItrTime,LossBefore,Perplexity,MaxReturn,ExplainedVariance,StdReturn,TotalExecTime,AveragePolicyStd,Entropy,MaxKL,NumTrajs,LossAfter,Time,MinReturn,AverageReturn
0.0,11.463910579681396,-0.0,14.777,0.0,1,0.0,11.353241682052612,0.930467,2.69307,0.0,20,-0.0,11.46390438079834,0.0,0.0
0.0,11.710762977600098,-0.0,14.777,0.0,1,0.0,11.640365362167358,0.930467,2.69307,0.0,20,-0.0,23.178400993347168,0.0,0.0
0.012634,11.29981780052185,-0.00560011,14.777,1100.0,0.0748898549598,241.402154091,11.205252885818481,0.930467,2.69307,0.168212,20,-0.013521,34.49117946624756,0.0,65.0
0.0569907,11.974020719528198,0.00885767,14.7357,1200.0,0.119725041594,340.991202233,11.912731647491455,0.929151,2.69027,1.57979,20,-0.00983273,46.46824502944946,0.0,135.0
0.0481035,11.447317600250244,0.00903188,14.8011,1300.0,0.367064146772,474.973683482,11.376051902770996,0.931224,2.6947,0.569789,20,-0.0156308,57.94309592247009,0.0,420.0
0.0411798,11.6162850856781,0.00879546,14.8681,1400.0,0.806495141408,311.889403475,11.530598640441895,0.933269,2.69922,0.985821,20,-0.00747385,69.57477736473083,200.0,985.0
0.00388143,11.227439880371094,0.0103661,14.9336,1600.0,0.851076296476,251.197133742,11.174403429031372,0.935327,2.70362,0.105983,20,0.00438744,80.81483626365662,400.0,1170.0
