NumTrajs,AverageReturn,Perplexity,MaxReturn,MeanKL,LossBefore,TotalExecTime,Time,StdReturn,LossAfter,ItrTime,ExplainedVariance,MaxKL,MinReturn,AveragePolicyStd,Entropy
40,1842.5,16.3558,3200.0,1.61409,-0.0268421,7.353503942489624,7.422485113143921,533.332682291,-0.221184,7.422489166259766,0.590209783279,40.0722,600.0,0.982009,2.79458
40,927.5,15.9226,5800.0,0.0673669,0.00629545,7.218916416168213,14.726300954818726,1650.75550885,-0.0234066,7.300039291381836,0.516829174215,0.714348,0.0,0.967682,2.76774
40,2457.5,15.9728,5900.0,0.0565268,0.0149125,7.398240089416504,22.201193809509277,2040.32932391,-0.00661505,7.469574451446533,0.569131468404,23.1859,0.0,0.969333,2.77089
40,2455.0,16.0924,6000.0,0.0992201,-0.0445341,7.372136354446411,29.62689185142517,2098.32671431,-0.0808998,7.41825532913208,0.581212896121,13.2388,0.0,0.972817,2.77834
40,3677.5,15.738,5700.0,0.0339942,-0.0123916,7.256700038909912,36.94930291175842,1651.2854841,-0.0318437,7.315198183059692,0.654758302704,5.1839,100.0,0.96196,2.75608
40,3105.0,15.6408,6500.0,0.0681706,-0.0385585,8.410521507263184,45.42458462715149,1798.88159699,-0.0719126,8.464571714401245,0.599287454842,3.93324,200.0,0.958358,2.74988
40,3647.5,15.3421,6600.0,0.0893868,-0.00413515,7.181099891662598,52.66597771644592,1719.44576826,-0.0372527,7.227527141571045,0.615667123692,3.25263,100.0,0.949279,2.7306
