NumTrajs,MaxReturn,AverageReturn,Perplexity,Entropy,ItrTime,MaxKL,LossBefore,AveragePolicyStd,TotalExecTime,StdReturn,Time,MeanKL,LossAfter,MinReturn,ExplainedVariance
20,500.0,75.0,17.1021,2.8392,16.573074102401733,16790.5,0.00491609,1.00066,16.289987325668335,154.515371404,16.57306671142578,142.057,22.4049,0.0,0.48685531696
20,400.0,20.0,17.1864,2.84412,17.53681206703186,44.4271,-0.0127569,1.00313,17.21294903755188,87.1779788708,34.13398790359497,0.435849,0.0519942,0.0,0.228926447371
20,300.0,15.0,17.0771,2.83774,16.686366081237793,29.5342,0.00772871,0.999932,16.491560697555542,65.3834841531,50.8356990814209,0.33843,0.0322649,0.0,0.116633232518
20,300.0,15.0,17.1432,2.8416,16.8588707447052,0.0037345,-0.0048471,1.00187,16.725140810012817,65.3834841531,67.72748017311096,0.000420058,-0.00597546,0.0,0.405769944826
20,900.0,45.0,17.1017,2.83918,17.345372915267944,4924.22,-0.0192008,1.00065,17.17627716064453,196.150452459,85.1228563785553,89.2227,-17.8405,0.0,0.12671010899
20,400.0,45.0,16.9383,2.82958,16.47707509994507,16.4383,0.0103189,0.995861,16.33025813102722,111.691539518,101.64112496376038,0.179962,-0.00252368,0.0,0.172916668219
20,800.0,40.0,17.0259,2.83474,17.74644637107849,0.000453225,0.0267351,0.998434,17.62673330307007,174.355957742,119.39051413536072,0.000197605,0.0257151,0.0,0.561442449239
