ItrTime,LossAfter,Perplexity,AverageReturn,MinReturn,MaxKL,ExplainedVariance,MaxReturn,NumTrajs,MeanKL,AveragePolicyStd,LossBefore,Entropy,TotalExecTime,StdReturn,Time
12.03703761100769,-0.159958,14.777,8085.0,1600.0,2.33968,0.376691776373,14900.0,20,0.896239,0.930467,-0.0229785,2.69307,11.94012451171875,3530.47801296,12.037032127380371
11.644402503967285,-0.132477,14.4413,15895.0,8900.0,2.20907,0.721453750112,19900.0,20,0.548606,0.919642,-0.014793,2.6701,11.578853845596313,2809.53287932,23.688803672790527
11.412078857421875,-0.0206573,14.3349,20265.0,18300.0,0.511127,0.981138022195,21000.0,20,0.0462368,0.916316,-0.00805354,2.6627,11.311161994934082,596.887761644,35.11967349052429
11.950243711471558,-0.0238716,14.2773,20225.0,17800.0,0.979736,0.952644123772,23300.0,20,0.0614333,0.914432,-0.00852977,2.65867,11.78594422340393,1272.35018764,47.078041315078735
12.030506610870361,-0.0283138,14.2166,21195.0,19000.0,0.343944,0.94765373685,22800.0,20,0.0340845,0.912588,-0.0184349,2.65441,11.879027605056763,1169.39086708,59.11510515213013
11.876024961471558,-0.0302357,14.0861,21505.0,19600.0,2.03511,0.969186022965,23000.0,20,0.134002,0.908511,0.00477192,2.64519,11.821924209594727,1083.270511,70.9966869354248
12.029196977615356,-0.014606,14.1198,21530.0,19300.0,0.543323,0.974932653868,22400.0,20,0.103159,0.909714,0.0139493,2.64758,11.988788366317749,768.179666484,83.04993033409119
