AverageReturn,MeanKL,AveragePolicyStd,ItrTime,MinReturn,ExplainedVariance,TotalExecTime,StdReturn,NumTrajs,LossBefore,Time,MaxKL,Entropy,MaxReturn,LossAfter,Perplexity
225.0,0.00975885,1.12957,11.941112279891968,0.0,0.262081465954,11.881694555282593,504.851463304,20,-0.00411317,11.94112515449524,1.30554,3.08155,2100.0,-0.00708799,21.7921
75.0,0.0115507,1.12725,11.678556442260742,0.0,0.237677064253,11.618242979049683,178.535710714,20,0.00166758,23.622360467910767,1.43939,3.07743,700.0,-0.00103112,21.7027
140.0,0.00357557,1.12772,11.609212398529053,0.0,0.297003659727,11.561947584152222,362.491379208,20,0.00548042,35.23675727844238,1.23323,3.07827,1500.0,0.00261639,21.7208
535.0,0.00122769,1.12927,13.093806743621826,0.0,0.364452088715,13.031173467636108,907.34502809,20,0.00626817,48.33574891090393,0.126116,3.08101,3000.0,0.00485662,21.7804
165.0,0.000653787,1.13105,12.815094232559204,0.0,0.310041552886,12.760730266571045,261.294852609,20,0.000438031,61.15933585166931,0.0189959,3.08414,900.0,-0.000961052,21.8487
95.0,0.000783576,1.13116,11.107023239135742,0.0,0.232575280044,11.043775796890259,229.074223779,20,-0.00990522,72.2717387676239,0.0414477,3.08436,800.0,-0.0116837,21.8535
370.0,0.00894513,1.12837,11.53645133972168,0.0,0.510794405659,11.472705364227295,632.534584035,20,0.00522104,83.81516671180725,0.309676,3.07941,2200.0,3.06815e-05,21.7456
