MinReturn,StdReturn,ItrTime,MeanKL,MaxKL,LossAfter,MaxReturn,LossBefore,ExplainedVariance,AverageReturn,NumTrajs,Time,TotalExecTime,Perplexity,AveragePolicyStd,Entropy
0.0,87.1779788708,25.81271457672119,0.0201835,0.20658,-0.0016624,400.0,0.00725453,0.0896275897249,20.0,20,25.81270670890808,25.623570680618286,15.613,0.956152,2.7481
0.0,176.847391838,24.67932653427124,0.0258736,0.143542,-0.018082,400.0,-0.00630927,0.454140787845,165.0,20,50.496999740600586,24.616374969482422,15.7267,0.959709,2.75536
0.0,106.183802908,24.640783548355103,0.00944399,0.063186,0.0142433,400.0,0.0187991,0.766104748464,285.0,20,75.14481353759766,24.59822702407837,15.6771,0.958235,2.7522
0.0,128.452325787,26.07941699028015,0.0169655,0.109361,-0.0116584,400.0,-0.00447437,0.660222966806,250.0,20,101.23512649536133,25.880192518234253,15.8252,0.962802,2.7616
0.0,129.903810568,25.31425666809082,0.0154941,0.103781,0.00349609,700.0,0.0100558,0.792505390871,325.0,20,126.55550074577332,25.08535099029541,15.7898,0.961694,2.75937
0.0,205.182845287,26.622704029083252,0.0229735,0.0801998,-0.00856914,1100.0,-0.00210054,0.636186680004,370.0,20,153.18345069885254,26.4714138507843,15.8694,0.964076,2.76439
0.0,99.3730345718,27.016384601593018,0.00247496,0.0237112,-0.0033965,500.0,-0.00101038,0.832456533709,325.0,20,180.20905542373657,26.88487720489502,15.8528,0.963591,2.76334
