Perplexity,AveragePolicyStd,MaxKL,LossAfter,ItrTime,Entropy,LossBefore,AverageReturn,ExplainedVariance,NumTrajs,Time,MaxReturn,MeanKL,MinReturn,StdReturn,TotalExecTime
14.1457,0.917354,1.66838,-0.0923462,6.76384973526001,2.64941,-0.0278078,18630.0,0.909135621937,20,6.763845682144165,20700.0,0.433911,15000.0,1363.12141792,6.672259330749512
13.7578,0.904994,0.758777,-0.0623424,6.3997414112091064,2.62161,0.00150777,17160.0,0.839809469049,20,13.167417526245117,21000.0,0.216933,13400.0,2031.84645089,6.317648649215698
13.7682,0.905192,0.114709,-0.0124623,6.638178110122681,2.62236,-0.00401647,20735.0,0.98628249601,20,19.81006693840027,21200.0,0.0232311,19200.0,492.214384186,6.53273606300354
13.7406,0.904063,0.214295,-0.0296814,6.44481086730957,2.62035,-0.0162776,20985.0,0.984148351694,20,26.258941173553467,21800.0,0.0343987,19400.0,574.695571586,6.364358901977539
13.6292,0.900594,0.133453,-0.0434175,6.398510694503784,2.61221,-0.0266482,21050.0,0.983778651552,20,32.66432547569275,21700.0,0.0286419,19200.0,522.015325446,6.348885774612427
13.4488,0.894458,0.0795851,-0.0120833,6.631843328475952,2.59889,-0.00463021,21120.0,0.988351244708,20,39.30830717086792,21700.0,0.013599,20100.0,394.461658466,6.586894512176514
13.4177,0.893561,0.265905,-0.00471024,6.562988996505737,2.59657,0.00278337,21345.0,0.991983685536,20,45.88440799713135,21600.0,0.014325,20900.0,162.711400953,6.498348236083984
