Entropy,MinReturn,LossAfter,MaxReturn,Perplexity,Time,MeanKL,ItrTime,ExplainedVariance,AverageReturn,NumTrajs,TotalExecTime,AveragePolicyStd,LossBefore,MaxKL,StdReturn
2.56857,0.0,-0.0,0.0,13.0471,9.177781105041504,0.0,9.177788972854614,1,0.0,20,9.091046333312988,0.87453,-0.0,0.0,0.0
2.56857,0.0,-0.0,0.0,13.0471,19.431227207183838,0.0,10.245763778686523,1,0.0,20,10.188254594802856,0.87453,-0.0,0.0,0.0
2.56857,0.0,-0.0,0.0,13.0471,30.511613607406616,0.0,11.072215795516968,1,0.0,20,10.95594072341919,0.87453,-0.0,0.0,0.0
2.56857,0.0,-0.0,0.0,13.0471,40.3089873790741,0.0,9.79169225692749,1,0.0,20,9.677453517913818,0.87453,-0.0,0.0,0.0
2.56857,0.0,-0.0,0.0,13.0471,50.44262075424194,0.0,10.128573894500732,1,0.0,20,10.074769973754883,0.87453,-0.0,0.0,0.0
2.56857,0.0,-0.0,0.0,13.0471,60.273247480392456,0.0,9.821340084075928,1,0.0,20,9.75835657119751,0.87453,-0.0,0.0,0.0
2.56857,0.0,-0.0,0.0,13.0471,69.94722580909729,0.0,9.650879621505737,1,0.0,20,9.607482433319092,0.87453,-0.0,0.0,0.0
