TotalExecTime,ItrTime,StdReturn,MinReturn,NumTrajs,ExplainedVariance,LossBefore,Entropy,MeanKL,Perplexity,AverageReturn,AveragePolicyStd,MaxReturn,MaxKL,LossAfter,Time
23.291020393371582,23.469664096832275,45.8257569496,300.0,20,0.912213643791,-0.00416576,2.5608,0.00798265,12.9461,370.0,0.870797,400.0,0.0871826,-0.00491108,23.469656705856323
25.291517734527588,25.374913215637207,64.0312423743,300.0,20,0.891672559526,0.0144777,2.55663,0.0145621,12.8923,370.0,0.869013,500.0,0.178166,0.0127402,48.85407638549805
29.813045978546143,29.854180335998535,115.758369028,0.0,20,0.823821934899,-0.000330625,2.56387,0.0376223,12.986,360.0,0.8721,500.0,0.361045,-0.0115296,78.72051477432251
25.93628454208374,26.113367795944214,66.8954408013,400.0,20,0.904096386925,-0.00645712,2.56371,0.0448227,12.9838,455.0,0.871964,600.0,0.292068,-0.0109649,104.84153056144714
24.317005157470703,24.460549354553223,88.8819441732,200.0,20,0.880974767913,0.0129579,2.56048,0.0342493,12.942,410.0,0.870554,600.0,0.458587,0.00452741,129.3115427494049
23.46717596054077,23.519964694976807,132.193040664,200.0,20,0.860879083916,0.00507405,2.56696,0.00667111,13.0261,505.0,0.87336,700.0,0.075281,0.00303859,152.8372883796692
23.278444051742554,23.35288906097412,105.356537529,300.0,20,0.888410172284,0.0118137,2.56949,0.00601063,13.0592,530.0,0.87448,800.0,0.0765387,0.005743,176.19576239585876
