ItrTime,LossAfter,ExplainedVariance,TotalExecTime,AveragePolicyStd,LossBefore,Time,Perplexity,MaxKL,Entropy,NumTrajs,MinReturn,AverageReturn,StdReturn,MeanKL,MaxReturn
27.633552312850952,-0.0158857,0.566905908428,27.435259342193604,1.12957,-0.0114246,27.63354754447937,21.7921,1.28783,3.08155,20,0.0,475.0,1078.83038519,0.0113936,4400.0
26.119932174682617,-0.00596067,0.424383070579,25.92880082130432,1.12314,-0.00216531,53.75776028633118,21.5446,0.536685,3.07012,20,0.0,865.0,1127.06477187,0.0101135,3800.0
28.11514949798584,-0.0102233,0.641200539642,27.992478609085083,1.12253,-0.00734197,81.87590074539185,21.5213,0.209615,3.06904,20,0.0,625.0,1216.91207571,0.00283324,4100.0
28.586378812789917,-0.00182514,0.537590626297,28.363399028778076,1.12048,0.00230564,110.46802687644958,21.4424,0.198533,3.06537,20,0.0,620.0,982.649479723,0.0089696,2900.0
30.6227810382843,0.00745714,0.632020407027,30.455662727355957,1.12113,0.0108653,141.0950222015381,21.4671,0.236564,3.06652,20,0.0,900.0,1367.84502046,0.00375606,4500.0
31.15813136100769,0.0112212,0.521736254335,30.953563690185547,1.12418,0.016135,172.2557830810547,21.5841,0.7454,3.07196,20,0.0,450.0,750.666370633,0.00929314,2500.0
25.425264358520508,6.3844e-05,0.654050457202,25.262951612472534,1.12874,0.00442398,197.6918032169342,21.7589,3.75442,3.08002,20,0.0,730.0,1158.49039703,0.00710689,3800.0
