Time,ItrTime,ExplainedVariance,StdReturn,LossAfter,LossBefore,Perplexity,MeanKL,TotalExecTime,MaxKL,Entropy,NumTrajs,AveragePolicyStd,MinReturn,AverageReturn,MaxReturn
12.423652172088623,12.423686981201172,1,0.0,-0.0,-0.0,14.5788,0.0,12.343603134155273,0.0,2.67957,20,0.92455,0.0,0.0,0.0
24.989930391311646,12.561663389205933,1,0.0,-0.0,-0.0,14.5788,0.0,12.439187049865723,0.0,2.67957,20,0.92455,0.0,0.0,0.0
37.310261964797974,12.317160844802856,1,0.0,-0.0,-0.0,14.5788,0.0,12.268836498260498,0.0,2.67957,20,0.92455,0.0,0.0,0.0
49.274903297424316,11.955918312072754,1,0.0,-0.0,-0.0,14.5788,0.0,11.863832235336304,0.0,2.67957,20,0.92455,0.0,0.0,0.0
61.279205560684204,11.990801811218262,1,0.0,-0.0,-0.0,14.5788,0.0,11.933490991592407,0.0,2.67957,20,0.92455,0.0,0.0,0.0
73.33954453468323,12.053998947143555,1,0.0,-0.0,-0.0,14.5788,0.0,11.988445043563843,0.0,2.67957,20,0.92455,0.0,0.0,0.0
85.39345169067383,12.044355392456055,1,0.0,-0.0,-0.0,14.5788,0.0,11.974439859390259,0.0,2.67957,20,0.92455,0.0,0.0,0.0
