MeanKL,LossAfter,MaxReturn,ExplainedVariance,MaxKL,AverageReturn,MinReturn,Time,ItrTime,Perplexity,AveragePolicyStd,LossBefore,StdReturn,NumTrajs,Entropy,TotalExecTime
0.0,-0.0,0.0,1,0.0,0.0,0.0,9.7226881980896,9.722694158554077,12.9461,0.870797,-0.0,0.0,20,2.5608,9.661964416503906
0.0,-0.0,0.0,1,0.0,0.0,0.0,20.99882745742798,11.272900104522705,12.9461,0.870797,-0.0,0.0,20,2.5608,11.175929546356201
0.0,-0.0,0.0,1,0.0,0.0,0.0,32.29228615760803,11.290569543838501,12.9461,0.870797,-0.0,0.0,20,2.5608,11.254876852035522
0.0,-0.0,0.0,1,0.0,0.0,0.0,43.615445137023926,11.312092542648315,12.9461,0.870797,-0.0,0.0,20,2.5608,11.26756238937378
0.0,-0.0,0.0,1,0.0,0.0,0.0,54.9513943195343,11.331188440322876,12.9461,0.870797,-0.0,0.0,20,2.5608,11.291252851486206
0.0,-0.0,0.0,1,0.0,0.0,0.0,67.7281847000122,12.771929740905762,12.9461,0.870797,-0.0,0.0,20,2.5608,12.739089250564575
0.0,-0.0,0.0,1,0.0,0.0,0.0,76.95589590072632,9.219195365905762,12.9461,0.870797,-0.0,0.0,20,2.5608,9.184312105178833
