Perplexity,Time,LossAfter,ExplainedVariance,StdReturn,MaxKL,TotalExecTime,MaxReturn,LossBefore,AveragePolicyStd,MeanKL,AverageReturn,NumTrajs,MinReturn,ItrTime,Entropy
14.5788,10.912207126617432,-0.0,1,0.0,0.0,10.816449880599976,0.0,-0.0,0.92455,0.0,0.0,20,0.0,10.91221308708191,2.67957
14.5788,21.27579689025879,-0.0,1,0.0,0.0,10.213835954666138,0.0,-0.0,0.92455,0.0,0.0,20,0.0,10.34925651550293,2.67957
14.5788,32.141597032547,-0.0,1,0.0,0.0,10.77353835105896,0.0,-0.0,0.92455,0.0,0.0,20,0.0,10.862232446670532,2.67957
14.5788,42.82265043258667,-0.0,1,0.0,0.0,10.591555118560791,0.0,-0.0,0.92455,0.0,0.0,20,0.0,10.669465065002441,2.67957
14.5788,53.50754928588867,-0.0,1,0.0,0.0,10.636986494064331,0.0,-0.0,0.92455,0.0,0.0,20,0.0,10.68020224571228,2.67957
14.5788,64.38253474235535,-0.0,1,0.0,0.0,10.805456161499023,0.0,-0.0,0.92455,0.0,0.0,20,0.0,10.855010747909546,2.67957
14.5788,75.14884400367737,-0.0,1,0.0,0.0,10.712297439575195,0.0,-0.0,0.92455,0.0,0.0,20,0.0,10.75972867012024,2.67957
