MaxReturn,MeanKL,LossBefore,ItrTime,LossAfter,Perplexity,ExplainedVariance,MinReturn,Time,MaxKL,AveragePolicyStd,StdReturn,TotalExecTime,NumTrajs,AverageReturn,Entropy
4300.0,0.284654,0.0168194,34.45371866226196,-0.0185364,12.9461,0.0447571264218,0.0,34.453712463378906,0.599993,0.870797,1061.17859006,34.0924756526947,20,630.0,2.5608
46400.0,0.256159,-0.0108868,32.7395281791687,-0.0681298,13.1657,0.732797709591,29700.0,67.21032786369324,0.636782,0.878094,3795.42817084,32.54959154129028,20,40965.0,2.57762
49500.0,0.0576333,-0.0177455,32.911993980407715,-0.0321845,13.0943,0.89535889316,34500.0,100.1426408290863,0.133499,0.875688,3285.49844012,32.84827208518982,20,46750.0,2.57217
50800.0,0.0189413,0.00678937,34.50554800033569,0.00116017,12.9786,0.945446917566,40100.0,134.7152020931244,0.116415,0.871798,2097.96925621,34.24933671951294,20,48555.0,2.5633
50100.0,0.0565444,-0.0185158,32.71442914009094,-0.0325442,13.0227,0.957838081189,45400.0,167.43575763702393,0.241181,0.873296,1170.2457007,32.47727608680725,20,48445.0,2.5667
50400.0,0.0145267,-0.0115599,31.325875759124756,-0.0203718,12.9027,0.893030453109,31200.0,198.77604961395264,0.155176,0.86925,4672.84709786,31.240273475646973,20,47150.0,2.55744
50300.0,0.00439264,-0.0156543,32.10237383842468,-0.0196187,12.8284,0.968808440958,48400.0,230.92801904678345,0.0364198,0.866731,616.66441441,32.0041561126709,20,49335.0,2.55166
