ItrTime,StdReturn,MaxReturn,MeanKL,Entropy,LossAfter,AveragePolicyStd,AverageReturn,TotalExecTime,Perplexity,MaxKL,NumTrajs,MinReturn,ExplainedVariance,Time,LossBefore
17.839455366134644,566.65686266,2600.0,0.482982,2.83651,-0.0605978,0.999438,130.0,17.5586519241333,17.0561,40.0588,20,0.0,0.144984077386,17.83944821357727,0.0130473
16.43431258201599,0.0,0.0,0.0,2.84956,-0.0,1.00592,0.0,16.17070722579956,17.2801,0.0,20,0.0,1,34.29640340805054,-0.0
16.333383083343506,21.7944947177,100.0,0.000260827,2.84956,0.00879832,1.00592,5.0,16.180978059768677,17.2801,0.00298233,20,0.0,0.098563979726,50.64891171455383,0.00981092
16.185702085494995,182.961744635,800.0,0.132455,2.85446,0.0440709,1.00834,55.0,16.051668882369995,17.3651,31.4675,20,0.0,0.325951399388,66.84392213821411,0.0146152
16.329636573791504,0.0,0.0,0.0,2.86177,-0.0,1.01202,0.0,16.063913106918335,17.4925,0.0,20,0.0,1,83.18156218528748,-0.0
15.67995023727417,0.0,0.0,0.0,2.86177,-0.0,1.01202,0.0,15.490606546401978,17.4925,0.0,20,0.0,1,98.8695285320282,-0.0
14.499528169631958,0.0,0.0,0.0,2.86177,-0.0,1.01202,0.0,14.326220750808716,17.4925,0.0,20,0.0,1,113.3764796257019,-0.0
