MinReturn,LossBefore,AverageReturn,Perplexity,TotalExecTime,MaxReturn,Time,LossAfter,MeanKL,MaxKL,AveragePolicyStd,ExplainedVariance,NumTrajs,StdReturn,Entropy,ItrTime
0.0,-0.00214192,320.0,17.1557,10.698795080184937,2600.0,10.810630559921265,-0.0101692,0.0164735,0.195433,1.00326,0.334037618052,20,774.9838708,2.84233,10.8106369972229
0.0,-0.0,0.0,17.119,10.508785963058472,0.0,21.416740655899048,-0.0,0.0,0.0,1.00211,1,20,0.0,2.84019,10.602345705032349
0.0,0.00871289,55.0,17.119,10.513468980789185,1100.0,32.01030516624451,0.00468365,0.00886608,0.040162,1.00211,0.121132011283,20,239.739441895,2.84019,10.58728313446045
0.0,-0.00818957,500.0,17.1937,10.68925952911377,2500.0,42.75140953063965,-0.0189944,0.0274392,0.12061,1.00419,0.388424070262,20,898.88820217,2.84454,10.736629486083984
0.0,0.0230135,1265.0,17.1235,10.682937860488892,2800.0,53.49990463256836,0.0202115,0.00265209,0.0139138,1.00215,0.614496692263,20,996.130011595,2.84045,10.743615865707397
0.0,-0.00492567,1080.0,17.3216,10.406243085861206,2700.0,63.98302960395813,-0.0115635,0.00971611,0.058849,1.0079,0.501067283334,20,1028.39681057,2.85196,10.478494644165039
0.0,0.00597279,1480.0,17.279,10.59578013420105,2400.0,74.6772153377533,-0.00168046,0.0184973,0.138223,1.00646,0.569315961765,20,812.773031049,2.84949,10.685699462890625
