LossAfter,ExplainedVariance,MeanKL,MinReturn,MaxReturn,AveragePolicyStd,MaxKL,AverageReturn,Entropy,NumTrajs,TotalExecTime,LossBefore,Time,ItrTime,Perplexity,StdReturn
-0.0341713,0.54972427037,0.198348,0.0,10800.0,1.00326,0.891925,1220.0,2.84233,20,10.761541366577148,0.00107893,10.859556436538696,10.859559774398804,17.1557,2772.83248683
-0.0,1,0.0,0.0,0.0,1.00403,0.0,0.0,2.84341,20,10.676731824874878,-0.0,21.670631885528564,10.808327913284302,17.1742,0.0
-0.0108183,0.768988982811,0.0109146,0.0,12800.0,1.00403,0.0647246,640.0,2.84341,20,10.520397424697876,-0.00206422,32.24228620529175,10.568273782730103,17.1742,2789.69532387
0.00591176,0.875019151335,0.00409792,0.0,29000.0,1.00358,0.0477524,1450.0,2.84238,20,10.69469690322876,0.0101091,43.00439429283142,10.75609278678894,17.1565,6320.40346813
-0.0399463,0.842012048825,0.0329722,0.0,29700.0,1.00618,0.116728,7930.0,2.84743,20,10.398781299591064,-0.0314123,53.466434717178345,10.455137968063354,17.2434,12219.5376345
-0.00242174,0.876269968095,0.00688474,0.0,32400.0,0.998549,0.036147,5885.0,2.83172,20,10.148439168930054,0.00117471,63.68065881729126,10.210610389709473,16.9747,11802.5537491
-0.0281617,0.83454968195,0.00906066,0.0,33800.0,0.998837,0.0381403,12010.0,2.83231,20,10.635946273803711,-0.0222967,74.38078880310059,10.692220449447632,16.9847,13661.7678212
