MinReturn,Perplexity,LossAfter,MaxKL,NumTrajs,ExplainedVariance,MeanKL,MaxReturn,AverageReturn,TotalExecTime,ItrTime,Time,AveragePolicyStd,LossBefore,StdReturn,Entropy
0.0,17.0795,1.8278,795.874,20,0.218559079645,15.7201,1500.0,75.0,14.45377802848816,14.766347885131836,14.7663414478302,1.0,0.00169918,326.917420766,2.83788
0.0,17.1085,-0.0,0.0,20,1,0.0,0.0,0.0,15.996030569076538,16.17595863342285,30.96836757659912,1.00086,-0.0,0.0,2.83958
0.0,17.1085,17.0921,4931.33,20,0.240051454079,77.4309,2500.0,300.0,17.279032945632935,17.460328340530396,48.43861699104309,1.00086,-0.00383317,701.42711667,2.83958
0.0,17.0758,-0.0,0.0,20,1,0.0,0.0,0.0,16.309486627578735,16.669580936431885,65.12774133682251,0.999924,-0.0,0.0,2.83766
0.0,17.0758,-0.0,0.0,20,1,0.0,0.0,0.0,18.016197204589844,18.252066373825073,83.40567779541016,0.999924,-0.0,0.0,2.83766
0.0,17.0758,-1.44908,6150.41,20,0.130980545236,107.167,1000.0,50.0,17.210238218307495,17.3261456489563,100.76542353630066,0.999924,0.0142145,217.944947177,2.83766
0.0,17.1975,-0.125114,159.469,20,0.228199649277,1.17648,200.0,10.0,18.179879426956177,18.35150694847107,119.1394591331482,1.00359,-0.0131208,43.5889894354,2.84477
