ExplainedVariance,NumTrajs,Time,AverageReturn,TotalExecTime,LossBefore,StdReturn,LossAfter,AveragePolicyStd,MinReturn,MaxReturn,MeanKL,ItrTime,MaxKL,Entropy,Perplexity
1,20,17.55170774459839,0.0,17.294234037399292,-0.0,0.0,-0.0,1.0,0.0,0.0,0.0,17.55171227455139,0.0,2.83788,17.0795
1,20,34.74993324279785,0.0,16.968825340270996,-0.0,0.0,-0.0,1.0,0.0,0.0,0.0,17.18176817893982,0.0,2.83788,17.0795
0.0611688141263,20,51.286540269851685,5.0,16.471338510513306,0.00064972,21.7944947177,0.665007,1.0,0.0,100.0,1.77798,16.52389907836914,185.507,2.83788,17.0795
0.21746905617,20,68.50270199775696,75.0,16.967979907989502,-0.0163578,197.167441531,0.034031,1.00016,0.0,700.0,0.454356,17.181174278259277,49.013,2.8382,17.085
0.188692804818,20,84.63332390785217,35.0,15.82367992401123,0.0103739,115.217186218,55.3244,0.996086,0.0,500.0,237.085,16.123661041259766,7815.78,2.83002,16.9458
0.389016522195,20,101.63979983329773,305.0,16.76797127723694,-0.00385316,630.456184045,5.4538,0.998672,0.0,2200.0,23.2018,16.982575178146362,2690.43,2.83521,17.034
0.192040196949,20,119.64900016784668,60.0,17.84942102432251,-0.0103909,261.533936612,-0.00744221,0.997711,0.0,1200.0,0.0836725,17.98880362510681,13.1727,2.83328,17.0012
