MeanKL,AverageReturn,LossAfter,AveragePolicyStd,MinReturn,Perplexity,ItrTime,MaxReturn,TotalExecTime,Entropy,LossBefore,NumTrajs,StdReturn,ExplainedVariance,MaxKL,Time
0.0500853,5615.0,-0.0104886,1.0032,0.0,17.1872,9.069007396697998,13900.0,8.963570594787598,2.84416,-0.00115217,20,3816.57896551,0.276934790831,0.192386,9.06900429725647
0.0106428,4270.0,-0.0125155,1.00261,0.0,17.1674,7.447682857513428,10500.0,7.3862855434417725,2.84301,-0.00722479,20,3139.12408165,0.275639717048,0.0238211,16.520290851593018
0.00981032,5085.0,-0.00813349,1.00078,0.0,17.1055,6.5359947681427,15400.0,6.49725604057312,2.8394,-0.00330798,20,3885.26382631,0.189401183423,0.0270897,23.06286072731018
0.0168153,6330.0,-0.0230434,0.999973,0.0,17.0772,6.6198835372924805,13200.0,6.575345993041992,2.83774,-0.016969,20,3836.93888406,0.394449655417,0.0403263,29.68730902671814
0.00689126,5435.0,0.00985353,0.995778,0.0,16.9329,11.457231998443604,11500.0,11.41430377960205,2.82926,0.0138975,20,2701.34688628,0.320429501279,0.028071,41.1563937664032
0.0129657,6080.0,-0.0151948,0.999282,1600.0,17.051,7.577430248260498,12200.0,7.484796524047852,2.83621,-0.0100574,20,2815.59940332,0.31812516569,0.0338647,48.75160455703735
0.0364297,4800.0,-0.00656692,0.99674,0.0,16.9654,8.14534616470337,11500.0,8.089157104492188,2.83118,0.00573015,20,3688.36006919,0.260025046229,0.109967,56.90197134017944
