LossAfter,Perplexity,AverageReturn,LossBefore,MaxKL,ExplainedVariance,StdReturn,MinReturn,MeanKL,NumTrajs,MaxReturn,ItrTime,Time,AveragePolicyStd,TotalExecTime,Entropy
-0.0902302,14.5788,23485.0,0.0100679,6.93395,0.858701804795,13999.6883894,0.0,0.967112,20,38200.0,20.21841263771057,20.217784881591797,0.92455,20.07086491584778,2.67957
-0.218837,14.7263,23155.0,-0.0113325,7.11714,0.536621879637,4286.77909391,15700.0,2.34441,20,30200.0,19.64370107650757,39.87209439277649,0.929104,19.54320526123047,2.68963
-0.0923038,14.6431,28715.0,0.0087481,6.44275,0.706037058364,3352.05533964,22000.0,0.942674,20,35200.0,19.392379760742188,59.26825714111328,0.926489,19.28819990158081,2.68397
-0.030098,14.7073,41355.0,-0.0126809,0.888307,0.973021023731,1096.11815057,38500.0,0.138159,20,43200.0,19.717700004577637,78.99657893180847,0.928551,19.43046236038208,2.68834
-0.0262128,14.6143,41155.0,-0.0180857,0.575022,0.978150687875,912.400679526,39100.0,0.0565866,20,42600.0,19.220293045043945,98.22505164146423,0.925775,19.17284059524536,2.682
-0.0133391,14.4827,41155.0,-0.00635228,0.286012,0.96847059298,1079.10842829,37900.0,0.0481894,20,42900.0,19.50104284286499,117.73393845558167,0.921593,19.460796117782593,2.67296
-0.0237455,14.4368,41505.0,-0.00898226,2.01972,0.980612040589,711.670569857,39900.0,0.126419,20,42500.0,19.07168221473694,136.8096263408661,0.920201,18.876524448394775,2.66978
