MeanKL,MaxKL,TotalExecTime,Entropy,MaxReturn,AverageReturn,ItrTime,MinReturn,Time,Perplexity,LossAfter,NumTrajs,ExplainedVariance,AveragePolicyStd,LossBefore,StdReturn
2.05346,123.425,5.4128124713897705,2.79458,3900.0,1950.0,5.4756598472595215,200.0,5.475655794143677,16.3558,-0.144225,40,0.397870851334,0.982009,-0.00547574,901.110426086
0.388221,11.8899,5.267042398452759,2.78911,3700.0,1505.0,5.326601505279541,0.0,10.805577993392944,16.2665,-0.131174,40,0.30999451063,0.980384,-0.0338697,699.982142629
0.0824475,10.4451,6.171778202056885,2.77217,6500.0,3555.0,6.204214811325073,2200.0,17.015310525894165,15.9933,-0.0390686,40,0.658659238752,0.972324,-0.0198042,958.89259044
0.0764907,7.73218,5.375841379165649,2.76227,6000.0,3965.0,5.452137231826782,2400.0,22.47142767906189,15.8358,-0.0531552,40,0.738656386018,0.967569,-0.0316498,809.490580551
0.0752602,1.96363,5.050740957260132,2.74644,6400.0,4582.5,5.090606689453125,2300.0,27.568313598632812,15.5871,-0.0552299,40,0.750355272698,0.959345,-0.0293468,891.315740913
0.154996,5.17633,5.232717037200928,2.73177,6100.0,4252.5,5.318936824798584,2000.0,32.898282527923584,15.3601,-0.071027,40,0.749081613521,0.951464,-0.0297548,952.624663758
0.0757158,5.79571,5.1845128536224365,2.71689,6700.0,4600.0,5.246654033660889,3100.0,38.14989185333252,15.1333,-0.031648,40,0.774494089375,0.944084,-0.00750637,873.212459829
