TotalExecTime,MaxReturn,MeanKL,LossAfter,Perplexity,MinReturn,Entropy,NumTrajs,ExplainedVariance,MaxKL,AverageReturn,ItrTime,Time,StdReturn,LossBefore,AveragePolicyStd
4.682522773742676,200.0,0.114052,-0.0175787,11.4353,0.0,2.4367,40,0.125164994308,0.744921,22.5,4.735718727111816,4.735711336135864,47.3682383037,0.0120038,0.82843
4.341183662414551,300.0,0.0619238,-0.0192988,11.5734,0.0,2.44871,40,0.271307118223,0.128978,77.5,4.395370721817017,9.136624336242676,75.7875319561,-0.00455651,0.834893
4.274900436401367,1100.0,0.542031,-0.052022,11.547,0.0,2.44643,40,0.193755522255,1.24847,212.5,4.314813852310181,13.457338571548462,208.791163606,0.0360436,0.834299
3.74310564994812,4200.0,2.11986,-0.232941,11.757,1200.0,2.46445,40,0.613259707705,3.38566,2340.0,3.7744898796081543,17.240243911743164,598.665181884,0.0243921,0.841323
3.6317708492279053,2100.0,1.90585,-0.253134,11.9013,0.0,2.47665,40,0.436986006052,4.66914,1027.5,3.665201425552368,20.91090178489685,489.380986553,-0.0217984,0.845463
4.063135385513306,3500.0,1.24166,-0.175546,11.7723,500.0,2.46575,40,0.421011869862,2.0184,1670.0,4.128183364868164,25.044912338256836,676.461381012,-0.00519601,0.839831
4.361071825027466,6700.0,0.807613,-0.117221,11.7417,2500.0,2.46315,40,0.747856872166,1.68467,4817.5,4.397760629653931,29.448918104171753,1036.55378539,-0.0133012,0.838803
