Entropy,MaxReturn,MaxKL,LossBefore,ExplainedVariance,MinReturn,Perplexity,Time,StdReturn,NumTrajs,ItrTime,AverageReturn,AveragePolicyStd,TotalExecTime,LossAfter,MeanKL
2.7007,0.0,0.0,-0.0,1,0.0,14.8902,19.611205339431763,0.0,20,19.61121439933777,0.0,0.935103,19.44540047645569,-0.0,0.0
2.7007,0.0,0.0,-0.0,1,0.0,14.8902,39.051952838897705,0.0,20,19.43429183959961,0.0,0.935103,19.362523555755615,-0.0,0.0
2.7007,0.0,0.0,-0.0,1,0.0,14.8902,58.52683877944946,0.0,20,19.457112789154053,0.0,0.935103,19.39427900314331,-0.0,0.0
2.7007,0.0,0.0,-0.0,1,0.0,14.8902,78.45311760902405,0.0,20,19.91054105758667,0.0,0.935103,19.780739784240723,-0.0,0.0
2.7007,0.0,0.0,-0.0,1,0.0,14.8902,98.56922888755798,0.0,20,20.11064600944519,0.0,0.935103,19.946068286895752,-0.0,0.0
2.7007,0.0,0.0,-0.0,1,0.0,14.8902,118.23186373710632,0.0,20,19.65086340904236,0.0,0.935103,19.557283401489258,-0.0,0.0
2.7007,0.0,0.0,-0.0,1,0.0,14.8902,137.9904704093933,0.0,20,19.743709564208984,0.0,0.935103,19.65938687324524,-0.0,0.0
