MeanKL,MinReturn,LossBefore,ExplainedVariance,NumTrajs,TotalExecTime,AverageReturn,MaxKL,Time,Entropy,ItrTime,StdReturn,AveragePolicyStd,LossAfter,Perplexity,MaxReturn
1.55403,0.0,-0.00813184,0.0554573927978,20,17.48806929588318,20.0,160.969,17.821521997451782,2.83651,17.821529388427734,87.1779788708,0.999438,-0.237717,17.0561,400.0
0.000217142,0.0,0.0089526,0.212061548834,20,16.006919384002686,50.0,0.00174532,34.10264754295349,2.82838,16.27729034423828,111.803398875,0.995347,0.00806687,16.918,400.0
0.00221513,0.0,0.0167772,0.262423408945,20,15.907329320907593,150.0,0.433982,50.17747211456299,2.83285,16.07033348083496,345.687720349,0.997645,0.0148479,16.9939,1200.0
2.47603,0.0,0.0114049,0.165123978615,20,16.077274560928345,40.0,326.455,66.51480650901794,2.84124,16.31038808822632,135.646599663,1.00186,0.590686,17.1371,600.0
0.0,0.0,-0.0,1,20,15.600149631500244,0.0,0.0,82.37743997573853,2.84695,15.85277795791626,0.0,1.00472,-0.0,17.2351,0.0
0.0806963,0.0,-0.00665788,0.0526903702039,20,15.40954852104187,50.0,19.2435,97.9672040939331,2.84695,15.576688051223755,177.482393493,1.00472,0.0265164,17.2351,800.0
0.0,0.0,-0.0,1,20,15.918616533279419,0.0,0.0,114.15591645240784,2.84362,16.175275802612305,0.0,1.00303,-0.0,17.1778,0.0
