MaxReturn,Entropy,MaxKL,ExplainedVariance,LossAfter,TotalExecTime,NumTrajs,AveragePolicyStd,MinReturn,ItrTime,MeanKL,Perplexity,StdReturn,Time,LossBefore,AverageReturn
0.0,2.83651,0.0,1,-0.0,17.54171895980835,20,0.999438,0.0,17.859580993652344,0.0,17.0561,0.0,17.859573125839233,-0.0,0.0
500.0,2.83651,9.36402,0.0936648057206,0.0156152,17.811362743377686,20,0.999438,0.0,18.05864715576172,0.102974,17.0561,115.217186218,35.93502235412598,0.0106392,35.0
500.0,2.84183,11.717,0.208166750587,-0.0194127,14.553528070449829,20,1.00204,0.0,14.820667505264282,0.0634101,17.1471,124.09673646,50.77970314025879,0.00708059,40.0
0.0,2.84537,0.0,1,-0.0,17.268698930740356,20,1.00379,0.0,17.388222694396973,0.0,17.2079,0.0,68.19241952896118,-0.0,0.0
0.0,2.84537,0.0,1,-0.0,13.169458866119385,20,1.00379,0.0,13.294971942901611,0.0,17.2079,0.0,81.51483917236328,-0.0,0.0
700.0,2.84537,0.119831,0.0963747201139,-0.0351022,14.941244125366211,20,1.00379,0.0,14.97478437423706,0.00127255,17.2079,182.756668825,96.50092840194702,-0.0331837,60.0
0.0,2.82878,0.0,1,-0.0,13.270265817642212,20,0.995478,0.0,13.321701049804688,0.0,16.9248,0.0,109.83130955696106,-0.0,0.0
