LossAfter,Entropy,AveragePolicyStd,AverageReturn,MinReturn,Perplexity,ItrTime,TotalExecTime,MeanKL,LossBefore,ExplainedVariance,MaxReturn,StdReturn,MaxKL,NumTrajs,Time
-0.0199478,2.67957,0.92455,5.0,0.0,14.5788,14.183403491973877,14.088206768035889,0.113316,-0.00803061,0.104844247113,100.0,21.7944947177,2.46685,20,14.183398008346558
-0.024373,2.67154,0.920877,75.0,0.0,14.4622,11.997434616088867,11.942217111587524,0.0800594,-0.0076032,0.440100350464,400.0,137.38631664,0.629118,20,26.186063289642334
-0.0160245,2.66773,0.919123,320.0,0.0,14.4073,12.375977754592896,12.342496871948242,0.0374621,-0.00774683,0.71748179407,600.0,186.010752377,0.668718,20,38.5667781829834
0.00221515,2.66386,0.917225,405.0,0.0,14.3516,12.13064432144165,12.076300859451294,0.0624671,0.0169855,0.828755674938,600.0,153.21553446,0.502322,20,50.70141792297363
0.00126985,2.67235,0.921027,830.0,400.0,14.474,12.035415887832642,11.974200010299683,0.119797,0.0191543,0.40279833397,2300.0,482.804308183,0.408894,20,62.742725133895874
-0.0988856,2.68193,0.92545,5965.0,1400.0,14.6133,12.525482654571533,12.490919589996338,0.954328,0.0136568,0.21844180758,10900.0,2417.4935367,6.33613,20,75.27186703681946
-0.0424785,2.68876,0.928602,40905.0,38500.0,14.7134,12.360937595367432,12.314030408859253,0.167358,-0.0230302,0.966814649311,42600.0,1035.1207659,2.01865,20,87.63747787475586
