LossBefore,AveragePolicyStd,MinReturn,ExplainedVariance,LossAfter,ItrTime,Entropy,MeanKL,StdReturn,TotalExecTime,NumTrajs,Perplexity,MaxKL,AverageReturn,Time,MaxReturn
0.0189667,0.930467,200.0,0.0634758462184,-0.0505419,11.992428064346313,2.69307,0.413299,1298.11401656,11.883880138397217,20,14.777,2.81945,1270.0,11.992421388626099,4500.0
-0.00901923,0.939221,17400.0,0.931657218476,-0.0226076,11.62308382987976,2.71204,0.0196992,1552.2483693,11.484228610992432,20,15.06,0.42402,20245.0,23.621708631515503,22700.0
0.00411459,0.937028,18100.0,0.950228652674,-0.00402451,11.769817113876343,2.70753,0.00977368,1330.26313187,11.67804217338562,20,14.9922,0.15262,20980.0,35.396286964416504,22800.0
-0.035878,0.93798,19700.0,0.965860536159,-0.0403924,11.671182870864868,2.70959,0.00250771,855.496931613,11.62221622467041,20,15.0231,0.117723,21575.0,47.085899114608765,22700.0
-0.0142424,0.929659,19700.0,0.9681021548,-0.0247644,11.693445205688477,2.69165,0.0453961,836.226643919,11.532784700393677,20,14.756,0.482405,21015.0,58.788103342056274,22600.0
-0.000598777,0.926346,17500.0,0.933108033474,-0.0271502,12.137553930282593,2.68453,0.0832505,1535.21171178,12.059741497039795,20,14.6513,0.937041,21075.0,70.9378137588501,23000.0
-0.0309725,0.926162,10700.0,0.804026691862,-0.0760657,11.649232149124146,2.68423,0.156497,2906.04542291,11.546193599700928,20,14.6469,0.749314,19070.0,82.59348845481873,22300.0
