LossAfter,StdReturn,TotalExecTime,AverageReturn,LossBefore,ItrTime,MeanKL,MaxReturn,MaxKL,NumTrajs,Time,ExplainedVariance,MinReturn,Perplexity,Entropy,AveragePolicyStd
-0.0569615,461.085675336,9.901087760925293,880.0,-0.00578077,9.9976224899292,0.430102,1500.0,7.06533,20,9.997615337371826,0.712093968055,0.0,14.1457,2.64941,0.917354
-0.00433595,62.2494979899,9.967260599136353,1075.0,0.00941744,10.078324556350708,0.030706,1200.0,0.249508,20,20.081605672836304,0.951088388526,1000.0,14.0642,2.64363,0.914725
0.000508736,47.6969600708,10.118557214736938,1115.0,0.00713674,10.173994541168213,0.0157363,1200.0,0.190145,20,30.260688066482544,0.953962209984,1000.0,14.1306,2.64834,0.91703
-0.0097316,226.936114358,9.829190254211426,1050.0,-0.000512542,9.89380931854248,0.0135851,1200.0,0.259258,20,40.18101930618286,0.896891591532,100.0,14.1811,2.65191,0.919084
-0.00502345,66.8954408013,9.75891900062561,1095.0,0.00220375,9.825687170028687,0.0125203,1200.0,0.136312,20,50.02806353569031,0.949775825818,1000.0,14.1775,2.65165,0.917835
-0.00665323,66.8954408013,8.746028900146484,1155.0,0.00576077,8.800443410873413,0.0168896,1300.0,0.177402,20,58.83487629890442,0.95077132015,1000.0,14.1931,2.65276,0.918074
-0.0152158,92.0597631976,8.865856409072876,1155.0,-0.00193936,8.93443250656128,0.0348396,1400.0,0.289181,20,67.79126334190369,0.944776453465,1000.0,14.234,2.65564,0.919136
