MaxKL,LossBefore,MinReturn,Perplexity,MaxReturn,NumTrajs,TotalExecTime,StdReturn,ExplainedVariance,LossAfter,Time,AverageReturn,Entropy,ItrTime,MeanKL,AveragePolicyStd
0.223235,-0.0189555,0.0,17.1872,15400.0,20,7.617525815963745,3650.95535442,0.44531866158,-0.051359,7.683413743972778,5905.0,2.84416,7.6834166049957275,0.106811,1.0032
0.00779567,-0.00617633,0.0,16.8644,21500.0,20,6.304611921310425,9471.0400696,0.8206618563,-0.00873271,14.086045265197754,12780.0,2.82521,6.399833917617798,0.00135984,0.993726
0.0434404,0.0049515,0.0,16.8124,22600.0,20,6.316969394683838,8178.19509427,0.825748731833,0.000455205,20.454413414001465,15925.0,2.82212,6.365254640579224,0.00995643,0.992187
0.180082,-0.0156004,0.0,16.8541,22300.0,20,6.511551380157471,8783.50015654,0.830758543245,-0.028268,27.03388524055481,15025.0,2.82459,6.573090553283691,0.0369049,0.993399
0.342574,-0.0181176,0.0,16.7231,20200.0,20,6.341108560562134,4037.33823205,0.763683056479,-0.0673651,33.42399835586548,15570.0,2.81679,6.3858959674835205,0.185282,0.989537
0.0254464,-0.005673,0.0,16.5723,23100.0,20,6.8382604122161865,10410.456282,0.829234560166,-0.00986452,40.30986261367798,8480.0,2.80774,6.880895614624023,0.00559561,0.985044
0.0179894,0.0168075,0.0,16.5254,22200.0,20,6.65486741065979,10696.8815549,0.830032221331,0.0113821,47.02013683319092,9665.0,2.8049,6.706685304641724,0.00528153,0.98365
