LossAfter,MeanKL,AveragePolicyStd,ItrTime,StdReturn,NumTrajs,Entropy,ExplainedVariance,MinReturn,TotalExecTime,Time,MaxReturn,MaxKL,AverageReturn,LossBefore,Perplexity
-0.0,0.0,0.935103,12.366586685180664,0.0,20,2.7007,1,0.0,12.259773015975952,12.366580486297607,0.0,0.0,0.0,-0.0,14.8902
-0.0,0.0,0.935103,12.397978782653809,0.0,20,2.7007,1,0.0,12.314101457595825,24.775105714797974,0.0,0.0,0.0,-0.0,14.8902
-0.0,0.0,0.935103,12.561739206314087,0.0,20,2.7007,1,0.0,12.450670957565308,37.34405589103699,0.0,0.0,0.0,-0.0,14.8902
-0.0,0.0,0.935103,12.26337480545044,0.0,20,2.7007,1,0.0,12.208973169326782,49.61595439910889,0.0,0.0,0.0,-0.0,14.8902
-0.0,0.0,0.935103,12.08668327331543,0.0,20,2.7007,1,0.0,11.999350309371948,61.70953989028931,0.0,0.0,0.0,-0.0,14.8902
-0.0,0.0,0.935103,12.285929441452026,0.0,20,2.7007,1,0.0,12.23871660232544,74.00319314002991,0.0,0.0,0.0,-0.0,14.8902
-0.0,0.0,0.935103,12.45233154296875,0.0,20,2.7007,1,0.0,12.407956838607788,86.4791305065155,0.0,0.0,0.0,-0.0,14.8902
