MaxKL,ItrTime,Entropy,StdReturn,Perplexity,Time,ExplainedVariance,LossAfter,MaxReturn,MinReturn,LossBefore,AverageReturn,TotalExecTime,AveragePolicyStd,MeanKL,NumTrajs
3.34059,6.884544849395752,1.73658,1301.52794822,5.67789,6.884537220001221,0.598602954514,-0.121223,6200.0,1100.0,0.00209331,3255.0,6.8042151927948,0.58088,1.40716,40
0.787037,5.899152755737305,1.73867,1128.61640959,5.68978,12.787434577941895,0.831038767907,-0.0939402,7600.0,2300.0,-0.0200804,5785.0,5.832884073257446,0.581798,0.403914,40
0.37286,5.83780837059021,1.72863,1193.5634671,5.63294,18.630420207977295,0.891111915072,-0.05212,8100.0,2200.0,-0.0245053,7287.5,5.795384407043457,0.578961,0.115296,40
0.654594,5.9419496059417725,1.71638,332.029742644,5.56434,24.57888126373291,0.990883665886,-0.0954998,8300.0,6800.0,-0.0264862,7602.5,5.889696836471558,0.575249,0.297377,40
0.696542,5.948003530502319,1.70314,308.86890423,5.49114,30.541449546813965,0.985140750446,-0.0947118,8200.0,6800.0,-0.0277786,7610.0,5.892632246017456,0.570448,0.42591,40
0.159644,5.870406627655029,1.68925,1268.95380137,5.4154,36.42726182937622,0.930797137978,-0.039124,8400.0,0.0,-0.019509,7622.5,5.79693341255188,0.565656,0.0644624,40
0.292895,6.256764650344849,1.67949,270.54343459,5.36284,42.69082593917847,0.994512944511,-0.0468552,8400.0,7400.0,-0.022797,7932.5,6.1612513065338135,0.562761,0.0953918,40
