ExplainedVariance,MinReturn,TotalExecTime,MeanKL,MaxKL,ItrTime,LossAfter,AverageReturn,Time,LossBefore,Perplexity,NumTrajs,StdReturn,Entropy,MaxReturn,AveragePolicyStd
0.545512190291,0.0,6.12616491317749,0.620136,2.50225,6.220230340957642,-0.112693,3872.5,6.2202253341674805,0.00345354,5.67789,40,2671.51525356,1.73658,8000.0,0.58088
0.986768964292,6700.0,6.258138418197632,0.204486,0.49714,6.3409295082092285,-0.0850663,7615.0,12.565230369567871,-0.0417955,5.69753,40,355.351938225,1.74003,8200.0,0.582214
0.974978299105,6100.0,6.179067373275757,0.288709,0.773009,6.276029109954834,-0.0755473,7372.5,18.84460186958313,-0.0211124,5.5797,40,425.43360234,1.71914,8200.0,0.575901
0.980591995759,5300.0,6.091489791870117,0.100306,0.650879,6.133152484893799,-0.080133,7697.5,24.980913639068604,-0.0436574,5.52111,40,494.210228547,1.70858,8300.0,0.57207
0.994367887197,7400.0,6.148747444152832,0.110332,0.66377,6.1933982372283936,-0.0256763,7955.0,31.1779887676239,0.00199041,5.4019,40,229.074223779,1.68675,8300.0,0.565664
0.842046425301,0.0,6.355716228485107,0.0168778,0.49369,6.452829122543335,-0.013639,6652.5,37.63476753234863,0.00422884,5.40728,40,2806.33101219,1.68775,8300.0,0.565459
0.99338362836,7200.0,6.15383505821228,0.169769,0.769296,6.264355182647705,-0.0754167,7882.5,43.90516543388367,-0.040938,5.41872,40,265.412414932,1.68986,8300.0,0.566237
