NumTrajs,LossAfter,Time,AverageReturn,TotalExecTime,MaxReturn,MeanKL,MaxKL,ItrTime,MinReturn,Perplexity,ExplainedVariance,StdReturn,Entropy,LossBefore,AveragePolicyStd
20,-0.00709974,6.012692451477051,260.0,5.918955326080322,1300.0,0.159963,0.718043,6.012693405151367,0.0,15.4937,0.0754759237384,361.109401705,2.74043,0.0216047,0.95435
20,-0.0646482,11.672112226486206,10675.0,5.617621660232544,16600.0,0.147254,0.381368,5.656815528869629,2800.0,15.8321,0.416553247196,3105.61990591,2.76204,-0.0129258,0.964634
20,-0.0501389,16.872461557388306,18285.0,5.161991834640503,20700.0,0.0476884,0.160792,5.195202112197876,11500.0,15.7301,0.857381499635,2010.29226731,2.75557,-0.0299711,0.961697
20,-0.0766337,22.099812269210815,17160.0,5.179900884628296,19900.0,0.253311,1.08197,5.220343351364136,12400.0,15.4961,0.800605695549,2116.45930743,2.74059,0.00508367,0.954563
20,-0.080029,27.38999605178833,15570.0,5.250806570053101,20000.0,0.303104,1.31108,5.284777879714966,10400.0,15.5356,0.779325143771,2231.61376587,2.74313,-0.00970213,0.956103
20,-0.0520396,32.21851062774658,18700.0,4.79394793510437,20700.0,0.107935,0.313689,4.820050001144409,15800.0,15.4604,0.893742673862,1669.4310408,2.73828,-0.0177328,0.95383
20,-0.0442599,41.85703921318054,20460.0,9.59825325012207,21700.0,0.0115481,0.0700825,9.634474039077759,18300.0,15.3239,0.969814845511,954.14883535,2.72941,-0.0366716,0.949253
