Time,AveragePolicyStd,Perplexity,AverageReturn,MaxReturn,ItrTime,LossBefore,Entropy,MeanKL,NumTrajs,LossAfter,MaxKL,MinReturn,TotalExecTime,StdReturn,ExplainedVariance
26.294949531555176,1.12957,21.7921,555.0,2300.0,26.294953107833862,0.00428362,3.08155,0.0283808,20,-0.000433716,8.1763,0.0,26.163484811782837,586.919926395,0.245032452214
51.24778342247009,1.13199,21.8857,420.0,1700.0,24.948098182678223,-0.00257255,3.08583,0.00808496,20,-0.00585948,0.365202,0.0,24.868327856063843,476.025209416,0.364337561617
74.57430863380432,1.13126,21.8575,840.0,3900.0,23.318130016326904,0.0130183,3.08455,0.000876686,20,0.0112524,0.109319,0.0,23.241029024124146,929.731143934,0.356285632466
99.90537405014038,1.13495,22.0003,595.0,3500.0,25.320366621017456,0.00363046,3.09106,0.00186775,20,0.0015113,0.154908,0.0,25.20530939102173,845.857553019,0.336708479018
131.1658730506897,1.13598,22.0402,805.0,4900.0,31.241371631622314,0.00293729,3.09287,0.00111417,20,0.0010598,0.0424944,0.0,31.172305822372437,1253.58485951,0.281265197822
154.28521537780762,1.13682,22.0726,700.0,3000.0,23.110193729400635,0.0122812,3.09434,0.00208152,20,0.0097715,0.0256127,0.0,23.037311792373657,781.024967591,0.413034017756
178.08156728744507,1.14032,22.2086,940.0,4100.0,23.789503812789917,-0.0152563,3.10048,0.00314864,20,-0.0163424,4.27884,0.0,23.639467000961304,1028.29956725,0.284000527852
