TotalExecTime,ItrTime,MinReturn,NumTrajs,AverageReturn,MaxKL,LossBefore,MaxReturn,Time,AveragePolicyStd,Perplexity,Entropy,LossAfter,ExplainedVariance,MeanKL,StdReturn
4.682732105255127,4.764238357543945,300.0,40,1090.0,6.0153,0.0131557,2900.0,4.764233350753784,0.805297,11.0609,2.40341,-0.0877948,0.3415667344,0.696011,562.049819856
4.701349496841431,4.814425230026245,4500.0,40,6072.5,3.23007,-0.0190289,7800.0,9.58344292640686,0.811128,11.2073,2.41657,-0.0467268,0.892676184451,0.05154,806.221898735
4.71722412109375,4.762439012527466,4200.0,40,6110.0,0.335208,-0.0549537,7400.0,14.348979949951172,0.80699,11.1012,2.40705,-0.0872379,0.896077345829,0.0752582,786.384130054
4.830291748046875,4.874633550643921,5100.0,40,6402.5,1.15493,-0.0545199,7300.0,19.234676122665405,0.795957,10.8003,2.37958,-0.08155,0.934420646343,0.0697996,593.501263689
4.743842601776123,4.773461103439331,4600.0,40,6775.0,0.928072,-0.0384976,7800.0,24.013081789016724,0.784998,10.5099,2.35232,-0.0754834,0.918025978534,0.108572,733.740417314
4.740526437759399,4.785475492477417,4800.0,40,6430.0,17.3479,-0.0128217,7700.0,28.803638219833374,0.777163,10.3095,2.33307,-0.0995236,0.912295150669,0.367878,648.151216924
4.717387676239014,4.781017780303955,2200.0,40,5070.0,9.69901,0.0132229,7400.0,33.58928108215332,0.774501,10.2436,2.32666,-0.155904,0.753574401681,0.819808,1120.98171261
