MaxKL,LossBefore,TotalExecTime,StdReturn,LossAfter,Entropy,MeanKL,Perplexity,Time,NumTrajs,ItrTime,MaxReturn,ExplainedVariance,AveragePolicyStd,MinReturn,AverageReturn
2.60652,0.00205685,19.616528272628784,721.734023031,-0.013614,2.67957,0.0895406,14.5788,19.759587287902832,20,19.759589672088623,2800.0,0.197601448696,0.92455,0.0,510.0
1.39016,0.00710595,19.742059230804443,3089.80177358,-0.0406937,2.68162,0.190617,14.6088,39.574995040893555,20,19.809656858444214,11000.0,0.364562388633,0.925822,0.0,4125.0
0.98989,-0.0115719,19.83280873298645,9706.3638918,-0.0486639,2.68517,0.157582,14.6608,59.452452659606934,20,19.872670888900757,26700.0,0.738398339207,0.927427,0.0,16050.0
1.41863,0.00634996,19.81225824356079,2945.38197862,-0.0732166,2.67939,0.426748,14.5762,79.33146548271179,20,19.875208854675293,29600.0,0.622547834566,0.92481,15500.0,23635.0
2.34122,-0.0220139,18.972238540649414,4193.50688565,-0.0811064,2.68256,0.321329,14.6225,98.53993439674377,20,19.19977855682373,33000.0,0.687542212714,0.92646,15100.0,23550.0
1.53303,-0.01557,20.04262065887451,2165.70427344,-0.107395,2.67156,0.639596,14.4625,118.69910502433777,20,20.148696184158325,39700.0,0.880391948393,0.921187,30100.0,35815.0
3.32697,0.00761559,19.83156394958496,4720.53757532,-0.103635,2.66377,0.823999,14.3503,138.675607919693,20,19.954103469848633,26700.0,0.349242962966,0.917827,6000.0,14845.0
