NumTrajs,AveragePolicyStd,Perplexity,MaxReturn,MinReturn,Time,LossAfter,ExplainedVariance,Entropy,MaxKL,AverageReturn,StdReturn,MeanKL,TotalExecTime,LossBefore,ItrTime
20,0.92455,14.5788,7300.0,0.0,20.077106714248657,-0.0456671,0.475012624334,2.67957,6.1461,1075.0,2226.62861744,0.25415,19.930867910385132,0.0116233,20.077114582061768
20,0.929722,14.7492,40300.0,31500.0,40.85769486427307,-0.091287,0.890558549085,2.69119,0.93783,36850.0,2386.52466989,0.27097,20.68634057044983,-0.0284513,20.766218185424805
20,0.923148,14.5409,37200.0,28600.0,60.809868812561035,-0.0833025,0.858587839633,2.67696,3.036,33510.0,2255.85903815,0.413189,19.886016845703125,-0.0126786,19.94126057624817
20,0.920315,14.449,38400.0,25700.0,80.67939758300781,-0.0940345,0.806286183529,2.67062,1.38591,33190.0,3134.15060264,0.452518,19.660990476608276,-0.00177348,19.862520217895508
20,0.920062,14.4362,40100.0,29100.0,99.67003750801086,-0.0676322,0.831516813318,2.66974,1.28944,35825.0,3142.59049193,0.349451,18.861928701400757,-0.004221,18.969237565994263
20,0.918984,14.4057,42000.0,26600.0,119.52173113822937,-0.100846,0.852580363513,2.66763,1.11399,37375.0,3613.01466922,0.373109,19.700241565704346,-0.0297659,19.845892906188965
20,0.912231,14.1929,41400.0,32200.0,139.1675968170166,-0.057284,0.8603232274,2.65274,0.995966,36715.0,2427.40087336,0.347268,19.27085018157959,0.00269406,19.635655879974365
