ComputeUpdatedDistTime,0ExplainedVariance,0NumTrajs,1MinReturn,MeanKL,0MaxReturn,1EnvExecTime,MeanKLBefore,0AverageReturn,0EnvExecTime,1AveragePolicyStd,1StdReturn,LossAfter,0AveragePolicyStd,1NumTrajs,0PolicyExecTime,1MaxReturn,0StdReturn,0ProcessExecTime,LossBefore,Time,1ExplainedVariance,1Entropy,1Perplexity,1ProcessExecTime,ItrTime,0Entropy,0MinReturn,1AverageReturn,dLoss,1PolicyExecTime,0Perplexity
7.038356065750122,0.0427389615817,400,0.0,0.00820608623326,6600.0,66.96589207649231,-2.78960232691e-09,75.5,62.99593162536621,1.00138,375.895929747,-0.00235043023713,1.0,400,28.92564034461975,5200.0,453.982103171,2.3840510845184326,-1.16415314888e-10,278.5253732204437,0.0478174234792,2.8406,17.126,2.4297916889190674,278.5253746509552,2.83788,0.0,51.5,0.00235043012071,87.06911993026733,17.0795
0.48277997970581055,0.0620956248357,400,0.0,0.00949316099286,3000.0,66.71664118766785,-9.61590718163e-09,38.0,63.02291202545166,0.998968,299.494469899,-0.00305624492466,0.998188,400,28.715989112854004,4400.0,234.533579685,2.3839001655578613,-8.73842609384e-10,540.9032344818115,0.0493908577035,2.83572,17.0426,2.274261951446533,261.23980021476746,2.83416,0.0,51.75,0.00305624405082,84.70662093162537,17.0161
0.4454498291015625,0.0437343177175,400,0.0,0.00825481396168,4000.0,73.3311939239502,4.00468769257e-09,65.0,65.15306091308594,1.00033,531.730606134,-0.00229928037152,0.999889,400,33.0401496887207,7800.0,389.069402549,2.448033332824707,-7.85803422332e-10,829.0294225215912,0.0412250919317,2.83842,17.0887,2.5212745666503906,286.93883323669434,2.83757,0.0,74.75,0.00229927958571,94.21629595756531,17.0742
0.526557207107544,0.0668454164692,400,0.0,0.00668245647103,28700.0,81.95856428146362,-3.44589379253e-09,171.0,70.16666555404663,0.999481,804.804906484,-0.00244160089642,0.999434,400,37.45488905906677,12700.0,1534.39206202,2.6871776580810547,8.14907585855e-11,1138.9499592781067,0.0497086644482,2.83667,17.0588,2.8075554370880127,308.0355603694916,2.83661,0.0,116.25,0.00244160097791,96.06581592559814,17.0579
0.48708534240722656,0.0626887981881,400,0.0,0.00908587500453,5000.0,84.47843623161316,-6.21657481048e-09,93.75,78.15973687171936,1.00057,245.556001759,-0.00311667937785,1.00122,400,36.91904425621033,3100.0,452.367038477,2.8588004112243652,-8.34552316142e-10,1473.2929863929749,0.0539195937273,2.8388,17.0952,2.901054859161377,332.88378739356995,2.84017,0.0,51.5,0.0031166785433,103.24354457855225,17.1187
0.47234392166137695,0.0192394682372,400,0.0,0.00980807840824,29400.0,82.34565687179565,-7.91623544494e-10,279.25,78.60461282730103,1.00929,1433.48960146,-0.00325227621943,1.0076,400,36.066774129867554,23500.0,2203.23499371,2.843858480453491,4.27826274407e-10,1803.3539307117462,0.0381433371185,2.85601,17.392,2.8691694736480713,328.4797284603119,2.85272,0.0,215.25,0.00325227664725,104.31128120422363,17.3349
0.6215665340423584,0.0590982476389,400,0.0,0.00692001823336,3700.0,81.76195526123047,-6.98492264029e-10,93.75,75.6700530052185,1.0085,1575.96882901,-0.00269938190468,1.0086,400,36.08898448944092,21900.0,372.606947734,2.9426236152648926,1.16415321827e-10,2125.5180039405823,0.0321157970888,2.85432,17.3626,2.914750814437866,319.9254848957062,2.85457,0.0,216.5,0.00269938202109,98.32581663131714,17.3669
0.6678190231323242,0.0576798878005,400,0.0,0.00957796256989,6400.0,83.31105661392212,3.25962090653e-10,121.5,80.142009973526,1.00722,498.992735418,-0.00371316913515,1.00805,400,34.375834465026855,4600.0,560.078342734,3.014317750930786,8.87667161997e-11,2454.526030063629,0.0602006807525,2.8519,17.3207,2.9391140937805176,327.2448616027832,2.85357,0.0,127.5,0.00371316922392,102.62492966651917,17.3496
0.49820375442504883,0.0637784479625,400,0.0,0.00849146861583,3900.0,80.25245523452759,2.32828062385e-10,135.25,73.26612162590027,1.00826,571.002408051,-0.00291990838014,1.00875,400,33.86410403251648,5100.0,493.033911106,2.701927423477173,6.98491930962e-10,2765.761867284775,0.0602448568655,2.85401,17.3573,2.7989001274108887,309.7108254432678,2.85503,0.0,152.5,0.00291990907863,97.40006351470947,17.3749
0.6215133666992188,0.0553558319721,400,0.0,0.00603098981082,10600.0,83.42417168617249,5.47152012587e-09,201.5,80.60840058326721,1.00818,1057.54432531,-0.00175107270479,1.00774,400,29.660115957260132,17400.0,899.970971754,3.090360641479492,-3.81260190085e-10,3091.804220676422,0.0310118474583,2.85389,17.3552,2.934203624725342,324.48379254341125,2.85302,0.0,200.0,0.00175107232353,102.23733854293823,17.3401
0.48827362060546875,0.0488289369145,400,0.0,0.00674999412149,3000.0,83.90515232086182,2.32827868096e-10,60.5,82.2141375541687,1.02078,375.013249766,-0.00288736564107,1.02198,400,30.414424419403076,5500.0,288.426333749,3.0889878273010254,-9.10949871091e-10,3421.8380513191223,0.0576750176052,2.87896,17.7957,3.0301473140716553,327.6714069843292,2.88135,0.0,80.25,0.00288736473012,103.63273668289185,17.8383
0.7311363220214844,0.0485928435932,400,0.0,0.00673031387851,7900.0,83.0449333190918,-4.05125355485e-09,103.5,79.25986170768738,1.0217,541.017328743,-0.000829995959066,1.02224,400,28.166993379592896,4400.0,629.990277703,2.9901137351989746,2.24827073625e-10,3743.3032999038696,0.0775329525082,2.88078,17.8282,2.8954012393951416,319.7964115142822,2.88184,0.0,150.5,0.000829996183893,101.65130710601807,17.8471
