ItrTime,0AveragePolicyStd,0ProcessExecTime,1ProcessExecTime,1AveragePolicyStd,LossBefore,0MinReturn,0ExplainedVariance,1MinReturn,0MaxReturn,1EnvExecTime,0Perplexity,ComputeUpdatedDistTime,MeanKL,dLoss,1PolicyExecTime,1AverageReturn,0StdReturn,0Entropy,MeanKLBefore,1MaxReturn,1Perplexity,0AverageReturn,1StdReturn,0EnvExecTime,1Entropy,Time,LossAfter,1NumTrajs,1ExplainedVariance,0PolicyExecTime,0NumTrajs
69.42123889923096,1.01591,0.2967979907989502,0.30161046981811523,1.01639,-2.32830726921e-10,0.0,0.0574610663245,0.0,1300.0,28.61848282814026,17.6256,0.3142399787902832,0.00637846346945,0.00506494264118,11.462717056274414,249.25,234.736021948,2.86935,-1.04773800746e-09,2300.0,17.6402,157.0,369.322944725,23.77495813369751,2.87018,1748.8257899284363,-0.00506494287401,400,0.078555444832,1.978342056274414,400
71.45204615592957,1.01025,0.2994239330291748,0.31145381927490234,1.0087,1.39698386192e-09,0.0,0.0681143055676,0.0,1000.0,28.854597091674805,17.427,0.3120601177215576,0.00917080417275,0.00677271746099,10.893762588500977,307.0,229.530907505,2.85802,-4.84287898672e-09,4400.0,17.3695,160.75,545.711462222,26.357041120529175,2.85472,1820.881770849228,-0.00677271606401,400,0.101158045022,1.774360179901123,400
68.18936419487,1.0148,0.27793169021606445,0.30741238594055176,1.01479,-3.49246020992e-10,0.0,0.050144335976,0.0,1500.0,28.74119257926941,17.5815,0.3079829216003418,0.00657038856298,0.00465391541366,10.953233003616333,475.0,259.864267455,2.86685,-5.19212273176e-09,5700.0,17.5773,169.25,938.975505538,22.949991464614868,2.86661,1889.0798969268799,-0.0046539157629,400,0.0889474447767,1.8987224102020264,400
70.99895405769348,1.00628,0.29946017265319824,0.2967820167541504,1.00702,-1.42026679306e-09,0.0,0.0672015481078,0.0,1300.0,28.05856466293335,17.2931,0.31261324882507324,0.00922026578337,0.00673049639445,11.465127229690552,297.0,233.609583493,2.85031,-5.14555775766e-09,2700.0,17.3169,161.25,496.579298803,26.282760620117188,2.85168,1960.7708287239075,-0.00673049781471,400,0.085687441117,1.747492790222168,400
70.2381043434143,1.01644,0.29523491859436035,0.30396127700805664,1.01331,8.14907585855e-11,0.0,0.0671040151599,0.0,1400.0,27.75775456428528,17.6446,0.776078462600708,0.00663881422952,0.00519707155181,11.20531177520752,378.25,265.0,2.87043,2.6659097152e-09,3900.0,17.5344,175.0,668.768971694,25.557718992233276,2.86417,2031.0152773857117,-0.00519707147032,400,0.107686720661,1.7850935459136963,400
66.31176733970642,1.01639,0.30497145652770996,0.2982337474822998,1.01579,-1.86264531576e-10,0.0,0.0676738880222,0.0,1500.0,25.903361797332764,17.6431,0.3159608840942383,0.00949221849442,0.00522762145847,9.987111806869507,271.75,275.331504736,2.87034,-2.32830671409e-10,2600.0,17.6204,185.25,398.028814912,25.359440088272095,2.86906,2097.924301147461,-0.00522762164474,400,0.0882703483151,1.7200708389282227,400
60.583744525909424,1.02017,0.2990908622741699,0.26658082008361816,1.022,1.6763805899e-09,0.0,0.0683824066602,0.0,1900.0,22.523507595062256,17.7632,0.28444528579711914,0.00933871138841,0.00633312743157,9.029845714569092,334.75,299.495304638,2.87713,5.11063280584e-09,2400.0,17.826,194.75,461.863007287,23.9451265335083,2.88066,2158.5132002830505,-0.00633312575519,400,0.084813866744,1.5930976867675781,400
61.63160419464111,1.02349,0.2850925922393799,0.2888214588165283,1.02388,1.81607906491e-09,0.0,0.0601971694699,0.0,1600.0,24.183127403259277,17.8784,0.3252146244049072,0.00696959719062,0.00574603532441,9.315122604370117,302.5,245.776321073,2.88359,-3.49245943276e-09,3300.0,17.89,162.0,452.817568122,22.99217915534973,2.88424,2220.778348684311,-0.00574603350833,400,0.0709446734586,1.8668982982635498,400
56.84862017631531,1.02378,0.28726816177368164,0.25278472900390625,1.02189,-7.10133452042e-10,0.0,0.0633395464941,0.0,1400.0,21.07432222366333,17.8949,0.33950185775756836,0.00682703452185,0.0063145414344,7.982153415679932,428.75,253.030507054,2.88452,-4.9709312222e-09,4900.0,17.8272,163.25,800.217743805,22.86576771736145,2.88073,2277.634913444519,-0.00631454214454,400,0.116744458839,1.52009916305542,400
57.979021072387695,1.02141,0.28769683837890625,0.26798176765441895,1.02169,1.31112753987e-09,0.0,0.0585822964647,0.0,1200.0,21.781503438949585,17.8095,0.3916797637939453,0.00700157787651,0.00497067664546,8.802485942840576,299.75,249.835445844,2.87973,4.88944329469e-10,3600.0,17.8157,163.5,511.883714822,22.200990438461304,2.88008,2336.290946960449,-0.00497067533433,400,0.0862197857431,1.7640044689178467,400
56.67462158203125,1.01253,0.27893781661987305,0.2846987247467041,1.01253,-3.95812049803e-10,0.0,0.0646289555073,0.0,1500.0,21.71432876586914,17.4896,0.3366696834564209,0.00641069188714,0.00404149766546,8.818726062774658,361.0,294.490131414,2.86161,6.51925735617e-10,5500.0,17.4874,200.75,784.492829795,21.301291465759277,2.86148,2392.97070479393,-0.00404149806127,400,0.0670150499768,1.3996224403381348,400
56.53180384635925,0.99779,0.2839205265045166,0.2634150981903076,0.997573,2.7008355552e-09,0.0,0.0760777054109,0.0,2000.0,21.368433952331543,16.9785,0.42271924018859863,0.00708940764889,0.00611157985404,8.52102518081665,457.25,357.901872026,2.83195,4.65661564863e-10,5100.0,16.9717,252.5,871.57755679,21.44439959526062,2.83155,2450.1295053958893,-0.00611157715321,400,0.0798292659865,1.551438570022583,400
56.620956897735596,0.996569,0.29282379150390625,0.2651185989379883,0.995087,-5.23868948221e-10,0.0,0.0665227535051,0.0,1700.0,21.36873984336853,16.9369,0.3245561122894287,0.00719218421727,0.00563641026383,8.503615140914917,459.0,353.51582355,2.8295,-8.38190183927e-10,4000.0,16.886,241.25,714.751005596,21.580810546875,2.82649,2506.7586283683777,-0.0056364107877,400,0.112647702441,1.5562467575073242,400
57.3065984249115,0.991199,0.3003044128417969,0.27149081230163574,0.988132,-1.4726537767e-09,0.0,0.0485686702292,0.0,2400.0,21.680827617645264,16.7512,0.3929450511932373,0.00714271329343,0.00561792535591,8.771955013275146,529.0,363.004046121,2.81847,-1.21071930259e-09,7900.0,16.6462,214.25,1209.83841896,21.69291591644287,2.81218,2564.786043405533,-0.00561792682856,400,0.0810325472382,1.505950927734375,400
57.29270601272583,0.987236,0.32549548149108887,0.2667572498321533,0.983065,-2.72411870839e-09,0.0,0.074749417674,0.0,2000.0,21.82606792449951,16.6242,0.3388986587524414,0.00699095521122,0.00499751891475,8.660644769668579,676.5,349.863455508,2.81086,-4.19095091964e-10,7400.0,16.4827,243.25,1257.71528972,21.384344577789307,2.80231,2622.088322877884,-0.00499752163887,400,0.115619900608,1.5875523090362549,400
59.33618783950806,0.98202,0.29523515701293945,0.2761499881744385,0.983229,3.72529090908e-10,0.0,0.0608606861898,0.0,1800.0,22.702635526657104,16.4376,0.328906774520874,0.00997028872371,0.00529777295887,9.158263206481934,366.75,304.378054399,2.79957,-1.58324908739e-09,3100.0,16.4784,202.0,656.596860714,21.85780906677246,2.80205,2682.125237941742,-0.00529777258635,400,0.104012232443,1.7501916885375977,400
62.25137233734131,1.00111,0.29885292053222656,0.3024759292602539,1.00106,4.83123541173e-10,0.0,0.0588009409393,0.0,2500.0,23.615691900253296,17.1024,0.4154930114746094,0.00643804948777,0.00526621892932,9.775299787521362,493.25,397.045258755,2.83922,-8.38190183927e-10,7000.0,17.101,260.25,978.789782078,22.50745153427124,2.83914,2744.383516550064,-0.0052662184462,400,0.0765613798238,2.266115665435791,400
66.13295292854309,0.990376,0.33447790145874023,0.3067038059234619,0.990495,-1.16415321827e-09,0.0,0.0502485854785,0.0,2100.0,24.336390018463135,16.7298,0.3662259578704834,0.00955425947905,0.00625434028916,10.577073335647583,552.25,297.885779285,2.81719,4.74974504172e-09,7400.0,16.7266,173.75,1242.6161666,23.634677410125732,2.817,2811.993741750717,-0.00625434145331,400,0.0849759461705,2.263091802597046,400
