Perplexity,StdReturn,TotalExecTime,ItrTime,LossAfter,AverageReturn,NumTrajs,MinReturn,AveragePolicyStd,ExplainedVariance,MaxKL,Time,Entropy,MaxReturn,MeanKL,LossBefore
17.1557,621.188377225,10.546257019042969,10.623080968856812,-0.0167519,175.0,20,0.0,1.00326,0.167748319904,0.144581,10.623074531555176,2.84233,2800.0,0.0230196,-0.00980954
16.9882,1764.25621722,10.305938005447388,10.387163162231445,0.00419956,620.0,20,0.0,0.998554,0.416590433557,0.201676,21.014934301376343,2.83252,7300.0,0.0358674,0.0233117
17.1874,10156.9188241,10.630351543426514,10.743618488311768,-0.0448057,12400.0,20,0.0,1.00456,0.685677106595,0.29085,31.765711545944214,2.84418,32000.0,0.122399,-0.00841838
17.1152,11562.1743197,10.590359687805176,10.644845485687256,-0.0506164,21475.0,20,0.0,1.00228,0.824591322349,0.303931,42.4174370765686,2.83997,32000.0,0.144479,-0.0190348
16.9531,7715.78090669,10.424636840820312,10.483402013778687,-0.0810887,16335.0,20,0.0,0.997647,0.645393352762,0.584594,52.90551495552063,2.83045,25500.0,0.308766,-0.0149988
16.8264,5987.94413802,10.699371337890625,10.74763822555542,-0.0144276,5505.0,20,0.0,0.993817,0.643482476938,0.353154,63.65686750411987,2.82295,15800.0,0.135401,0.0192972
16.9896,3743.71473272,10.717233657836914,10.760058879852295,-0.0638923,29660.0,20,19100.0,0.99864,0.847915620332,0.587889,74.42389822006226,2.8326,33600.0,0.25716,-0.0321062
