ItrTime,ExplainedVariance,StdReturn,MinReturn,MaxReturn,NumTrajs,Entropy,AverageReturn,MaxKL,TotalExecTime,AveragePolicyStd,LossBefore,Perplexity,Time,LossAfter,MeanKL
10.814334392547607,0.102684250476,842.184659086,0.0,3400.0,20,2.84233,565.0,0.459161,10.742379665374756,1.00326,0.00422885,17.1557,10.814329385757446,-0.0118579,0.117149
10.761549949645996,0.212243893661,1952.45998679,0.0,8000.0,20,2.84656,3870.0,0.114639,10.688843250274658,1.00572,0.0086789,17.2284,21.583133697509766,-0.0022248,0.0401635
10.814814329147339,0.463252165701,3460.09754198,0.0,11900.0,20,2.8509,4315.0,0.236244,10.751147985458374,1.00771,-0.00439464,17.3033,32.40230369567871,-0.018459,0.0613089
10.531275272369385,0.273396563697,2114.77540179,900.0,8500.0,20,2.8487,4415.0,0.317094,10.478595495223999,1.00653,-0.0224334,17.2653,42.9382426738739,-0.0365367,0.075392
10.676429986953735,0.393707982954,4343.18719376,0.0,19600.0,20,2.83748,9085.0,0.0574532,10.624250888824463,1.00056,0.0103358,17.0728,53.62353730201721,0.00396275,0.0135435
10.648918867111206,0.374929472391,5010.29939225,0.0,14100.0,20,2.84265,6170.0,0.0803087,10.558489084243774,1.00284,0.000251212,17.1612,64.27675127983093,-0.00699785,0.0167141
10.628817319869995,0.423788340324,5285.69768337,0.0,21400.0,20,2.84278,9680.0,0.182697,10.580721378326416,1.0029,-0.0188618,17.1634,74.91241002082825,-0.0286813,0.0320658
