MaxKL,StdReturn,MaxReturn,Entropy,ExplainedVariance,AverageReturn,TotalExecTime,Perplexity,AveragePolicyStd,ItrTime,MinReturn,LossAfter,LossBefore,Time,MeanKL,NumTrajs
402.137,1787.14856685,8200.0,2.83788,0.249420472362,410.0,14.88546371459961,17.0795,1.0,15.177362203598022,0.0,0.746253,0.010423,15.177356243133545,8.2078,20
371.466,21.7944947177,100.0,2.8483,0.0703832735411,5.0,15.957855224609375,17.2584,1.00523,16.23758625984192,0.0,0.554496,0.00509148,31.421016693115234,7.316,20
640.076,2238.16889443,8300.0,2.85085,0.232310717826,740.0,15.985653162002563,17.3024,1.00651,16.190789699554443,0.0,0.381254,0.0107504,47.618592262268066,5.32269,20
29.4785,975.75611707,3300.0,2.85622,0.251835935732,370.0,15.865617036819458,17.3957,1.00924,15.99337100982666,0.0,0.0624457,-0.00823932,63.64145755767822,0.280787,20
48.0963,1765.35407213,8100.0,2.8521,0.267363871033,405.0,17.10724949836731,17.3241,1.00717,17.303070783615112,0.0,0.0966941,-0.00513826,80.94918394088745,1.4509,20
1321.61,3915.41504824,18000.0,2.84953,0.0708043674477,955.0,17.659937381744385,17.2797,1.00587,17.87681818008423,0.0,4.68829,-0.0206232,98.84994006156921,12.8678,20
633.588,1634.58710383,7500.0,2.83922,0.160615585779,375.0,17.406811952590942,17.1024,1.00074,17.626846313476562,0.0,0.482006,0.00288704,116.49611330032349,5.83073,20
