ItrTime,MaxKL,Entropy,NumTrajs,StdReturn,MinReturn,LossAfter,Time,LossBefore,Perplexity,AveragePolicyStd,MaxReturn,TotalExecTime,MeanKL,AverageReturn,ExplainedVariance
4.429031848907471,0.552208,2.4367,40,119.478031453,0.0,-0.0275019,4.429028034210205,-0.00267119,11.4353,0.82843,700.0,4.3711137771606445,0.175702,135.0,0.219343560322
4.24219274520874,0.330565,2.43403,40,336.154726279,0.0,-0.0264149,8.675251960754395,0.00460243,11.4048,0.829024,1300.0,4.196610689163208,0.175174,500.0,0.24090220557
4.155099630355835,1.77343,2.43633,40,587.452125709,300.0,-0.102903,12.835711002349854,0.0024391,11.431,0.829128,2900.0,4.112370014190674,0.497464,1580.0,0.43293111164
4.460169792175293,0.732815,2.43755,40,987.813241458,700.0,-0.102293,17.30121350288391,-0.0487428,11.445,0.829124,6700.0,4.409489154815674,0.162106,3985.0,0.636921822311
4.305999279022217,2.95534,2.41318,40,687.381808022,2800.0,-0.187911,21.615098237991333,-0.0207706,11.1694,0.818381,5900.0,4.268817901611328,1.48502,4347.5,0.83310334871
4.470510721206665,1.67671,2.4028,40,670.890266735,0.0,-0.0702962,26.092615365982056,0.0199197,11.054,0.81488,2800.0,4.439773797988892,0.672553,987.5,0.208904379221
4.355738162994385,2.68471,2.41276,40,1054.94075663,2100.0,-0.192394,30.451386213302612,-0.0478743,11.1647,0.818692,6200.0,4.32458758354187,1.24152,4110.0,0.657868381137
