NumTrajs,ExplainedVariance,MaxReturn,Entropy,MaxKL,Time,ItrTime,StdReturn,LossBefore,LossAfter,AverageReturn,AveragePolicyStd,Perplexity,MeanKL,MinReturn,TotalExecTime
20,0.233615096807,2100.0,3.08155,7.76232,27.26231336593628,27.262315034866333,576.606451577,0.00160071,-0.00229239,555.0,1.12957,21.7921,0.0261567,0.0,27.155821323394775
20,0.346828015821,1700.0,3.08315,0.206984,46.05315089225769,18.787952661514282,530.471488395,-0.0025796,-0.00611486,460.0,1.13047,21.827,0.0070915,0.0,18.728471517562866
20,0.415726575905,3500.0,3.08186,0.329455,64.95005130767822,18.89168930053711,890.842298053,-0.000336097,-0.0032839,820.0,1.12975,21.7989,0.00474751,0.0,18.8397376537323
20,0.336092623254,3100.0,3.08169,0.486927,81.99034762382507,17.034701108932495,776.788259438,0.0102732,0.00629699,660.0,1.12967,21.7952,0.0085179,0.0,16.982656717300415
20,0.307687789351,2400.0,3.08683,0.954323,99.3742003440857,17.377848863601685,793.032155716,-0.0035557,-0.00779372,790.0,1.1326,21.9075,0.00888248,0.0,17.327802658081055
20,0.473454428897,3300.0,3.08505,0.213539,117.56811833381653,18.185646772384644,1093.61784916,0.0097332,0.00619134,1100.0,1.13159,21.8685,0.00579264,0.0,18.1026394367218
20,0.422232351941,4500.0,3.08992,0.185256,135.8999695777893,18.322629928588867,1152.94188926,0.00200561,0.000189759,1065.0,1.13436,21.9752,0.00112853,0.0,18.272765398025513
