AverageReturn,ExplainedVariance,ItrTime,LossAfter,NumTrajs,Perplexity,MeanKL,StdReturn,TotalExecTime,Entropy,AveragePolicyStd,MaxKL,LossBefore,Time,MinReturn,MaxReturn
320.0,0.190236779758,7.521646738052368,-0.0520203,20,15.4937,0.345223,422.610932182,7.456793546676636,2.74043,0.95435,2.26163,0.0163648,7.521642208099365,0.0,1600.0
3790.0,0.387546134798,4.9900803565979,-0.0693778,20,15.7493,0.340872,2150.79055233,4.934165954589844,2.7568,0.962626,1.11299,0.00793058,12.51691484451294,0.0,7600.0
18230.0,0.785817736713,4.950449228286743,-0.0460946,20,15.8119,0.0906854,2881.16295964,4.9153430461883545,2.76076,0.964535,0.19853,-0.01272,17.473324298858643,13100.0,21500.0
20770.0,0.97679426281,4.860121488571167,-0.0165378,20,15.7117,0.0188815,839.106667832,4.82953143119812,2.7544,0.961074,0.154197,-0.00900018,22.33651876449585,18400.0,21800.0
20540.0,0.977786130546,4.747539758682251,-0.0343221,20,15.6411,0.107542,703.13583325,4.709869384765625,2.7499,0.959393,0.38221,-0.0112444,27.087625741958618,19000.0,22000.0
20055.0,0.957249976151,4.704646587371826,-0.0828422,20,15.5534,0.213744,1109.26777651,4.677654504776001,2.74428,0.957118,1.62816,-0.041443,31.79842710494995,18300.0,21600.0
20220.0,0.965301178938,4.701334714889526,-0.0331895,20,15.2345,0.123698,1105.71244001,4.6751837730407715,2.72356,0.947832,0.393128,-0.00813919,36.50496578216553,17400.0,21700.0
