NumTrajs,Entropy,TotalExecTime,AverageReturn,MaxReturn,MaxKL,MinReturn,LossAfter,Perplexity,MeanKL,StdReturn,ItrTime,ExplainedVariance,AveragePolicyStd,Time,LossBefore
20,2.74043,4.919234037399292,0.0,0.0,0.0,0.0,-0.0,15.4937,0.0,0.0,4.985691070556641,1,0.95435,4.985689401626587,-0.0
20,2.74043,4.764902591705322,0.0,0.0,0.0,0.0,-0.0,15.4937,0.0,0.0,4.811740875244141,1,0.95435,9.801470279693604,-0.0
20,2.74043,4.753281831741333,0.0,0.0,0.0,0.0,-0.0,15.4937,0.0,0.0,4.791160583496094,1,0.95435,14.600578784942627,-0.0
20,2.74043,4.54706335067749,0.0,0.0,0.0,0.0,-0.0,15.4937,0.0,0.0,4.579450845718384,1,0.95435,19.197110176086426,-0.0
20,2.74043,4.687718152999878,0.0,0.0,0.0,0.0,-0.0,15.4937,0.0,0.0,4.744276762008667,1,0.95435,23.949745893478394,-0.0
20,2.74043,4.752478122711182,0.0,0.0,0.0,0.0,-0.0,15.4937,0.0,0.0,4.778255224227905,1,0.95435,28.733864545822144,-0.0
20,2.74043,4.86016845703125,0.0,0.0,0.0,0.0,-0.0,15.4937,0.0,0.0,4.899718761444092,1,0.95435,33.63775038719177,-0.0
