TotalExecTime,StdReturn,LossBefore,Entropy,MinReturn,AverageReturn,ItrTime,Perplexity,MaxKL,NumTrajs,MeanKL,Time,AveragePolicyStd,LossAfter,ExplainedVariance,MaxReturn
8.238403558731079,380.45203377,-0.0250774,2.79458,0.0,722.5,8.35467004776001,16.3558,88.6757,40,1.20451,8.354662418365479,0.982009,-0.16276,0.293680803978,1600.0
8.065975666046143,1352.58779752,-0.0124253,2.76951,0.0,1552.5,8.124119758605957,15.9507,23.5485,40,0.180204,16.4836688041687,0.970451,-0.042658,0.404100120986,3800.0
7.904339075088501,1674.05010379,0.00409956,2.76329,0.0,2182.5,7.961677551269531,15.852,7.83458,40,0.127613,24.45122003555298,0.966992,-0.0287477,0.451425947332,5200.0
7.565187215805054,956.291665759,-0.0460072,2.76534,1400.0,2947.5,7.626414060592651,15.8845,10.222,40,0.125174,32.08153009414673,0.966723,-0.0894447,0.587254645071,5100.0
7.5133538246154785,1446.81546854,0.0318558,2.74234,0.0,2035.0,7.590558767318726,15.5233,1.60997,40,0.0557555,39.68368077278137,0.955788,0.0062934,0.438427566267,5000.0
7.1753153800964355,1207.9321173,-0.00117201,2.75827,0.0,3180.0,7.230388402938843,15.7725,8.20207,40,0.114509,46.92890119552612,0.963103,-0.039517,0.547015942752,5400.0
7.360063314437866,907.964757025,-0.00933666,2.75768,1400.0,3260.0,7.41670560836792,15.7633,4.6581,40,0.0521447,54.353264570236206,0.962162,-0.0347312,0.631627952183,4900.0
