Time,MaxKL,ExplainedVariance,MeanKL,LossBefore,AverageReturn,LossAfter,StdReturn,MinReturn,TotalExecTime,MaxReturn,Perplexity,Entropy,AveragePolicyStd,ItrTime,NumTrajs
16.735657215118408,53.9498,0.206699153288,0.466628,0.00554894,75.0,0.0166422,250.748878362,0.0,16.47866177558899,1100.0,17.0561,2.83651,0.999438,16.73566484451294,20
32.985846281051636,1651.82,0.0815233008201,14.7343,-0.00439479,10.0,1.47047,43.5889894354,0.0,16.03018093109131,200.0,17.1511,2.84206,1.00217,16.227322816848755,20
50.25440716743469,0.232169,0.144533328367,0.00228252,0.00952236,45.0,0.0066411,174.570902501,0.0,17.167663097381592,800.0,17.1134,2.83986,1.00103,17.2599835395813,20
69.22704291343689,0.0,1,0.0,-0.0,0.0,-0.0,0.0,0.0,18.733126401901245,0.0,17.1951,2.84462,1.00338,18.918627977371216,20
85.32643938064575,0.0565264,0.10876398564,0.000891325,-0.00550679,40.0,-0.00673877,174.355957742,0.0,15.97236180305481,800.0,17.1951,2.84462,1.00338,16.080954551696777,20
102.21942019462585,0.0248851,0.0714705531684,0.00104053,0.0223769,15.0,0.0202191,65.3834841531,0.0,16.61422109603882,300.0,17.1478,2.84187,1.002,16.786742448806763,20
119.26513862609863,102.263,0.193865540301,0.729126,0.00406597,95.0,0.134654,220.170388563,0.0,16.8632071018219,900.0,17.3407,2.85306,1.00762,17.032981872558594,20
