ComputeUpdatedDistTime,0ProcessExecTime,0Entropy,dLoss,1StdReturn,1MinReturn,1AveragePolicyStd,LossBefore,1PolicyExecTime,1EnvExecTime,LossAfter,0PolicyExecTime,1Entropy,1NumTrajs,1ProcessExecTime,0NumTrajs,MeanKLBefore,0EnvExecTime,1AverageReturn,MeanKL,0Perplexity,Time,0AverageReturn,0StdReturn,0ExplainedVariance,1Perplexity,1MaxReturn,0MinReturn,0AveragePolicyStd,0MaxReturn,ItrTime,1ExplainedVariance
0.28453731536865234,6.114877700805664,2.83788,1.13504938781e-09,113.077869246,1.28038189526e-08,1.00001,4.66860365123e-06,230.88832569122314,163.18872547149658,4.66746860184e-06,170.40821981430054,2.8379,1200,5.812047004699707,1200,1.25153619592e-05,165.8410303592682,60.7756826511,1.25159449453e-05,17.0794,9406.253782749176,16.5723653784,64.7086954707,0.745625908296,17.0798,428.980583135,1.15380692013e-08,1.0,421.030278953,774.1727595329285,0.615053166352
0.2718503475189209,6.046723127365112,2.83788,-8.86757334229e-10,97.7811392213,7.56730452046e-10,1.00058,-3.12947031489e-06,233.7162528038025,167.21137857437134,-3.12858355755e-06,168.86947584152222,2.83904,1200,5.902137279510498,1200,2.6585513524e-07,164.49371910095215,30.0232369127,2.63513129539e-07,17.0794,10184.453136920929,15.2329419117,59.5628523533,0.738230479468,17.0993,423.494221632,1.44944125298e-08,1.0,404.372131562,775.8508925437927,0.68950371893
0.3073277473449707,6.060091733932495,2.83788,2.85581336357e-10,46.8860837682,4.75546670495e-10,0.999377,-3.40080987371e-07,232.52905130386353,165.9591977596283,-3.40366568707e-07,169.10502195358276,2.83663,1200,5.805531024932861,1200,6.27667802178e-08,164.46631574630737,8.74770715633,4.21248778082e-08,17.0794,10960.594180345535,15.6609900027,61.4588342902,0.748878211882,17.0581,429.523980632,5.41663360514e-09,1.0,415.463975055,773.7973201274872,0.250247422323
0.2893867492675781,6.083108901977539,2.83788,1.06183506432e-09,125.814168555,3.42137284796e-10,1.00004,-3.36953689839e-07,239.6979455947876,165.496901512146,-3.38015524903e-07,168.76402020454407,2.83796,1200,5.8292787075042725,1200,2.53601601941e-08,164.56435894966125,58.9055908616,2.61168011662e-08,17.0794,11745.721110343933,18.7320974011,69.1204905719,0.761745537049,17.0808,411.617648776,7.37236571473e-09,1.0,400.971513362,782.3265671730042,0.687884938614
0.2767140865325928,6.1327292919158936,2.83788,1.43154466059e-09,104.312994183,1.08380274167e-08,0.999791,-3.89612796425e-06,240.55719232559204,164.66676592826843,-3.89755950891e-06,160.51880192756653,2.83746,1200,5.825791835784912,1200,1.32671975734e-05,164.31274938583374,47.7257380323,1.32681079776e-05,17.0794,12520.944278240204,17.2322163048,64.0212569896,0.752139974473,17.0723,396.093354888,4.67106570387e-09,1.0,400.281742632,772.6491973400116,0.36956773847
0.27144551277160645,6.087085485458374,2.83788,1.30967237055e-09,137.825759204,1.73762167415e-08,1.0003,-1.96135806618e-06,239.31660151481628,163.5694990158081,-1.96266773855e-06,158.42318487167358,2.83849,1200,5.859586238861084,1200,1.39079054406e-06,164.26440715789795,71.8032774675,1.38901555147e-06,17.0794,13292.562886238098,16.4411908829,62.6651163481,0.771090242871,17.0899,446.608646271,7.70466621572e-09,1.0,384.908636067,768.9521551132202,0.368493551928
0.2734832763671875,6.082307815551758,2.83788,-3.70278030459e-10,122.28920361,1.08547638057e-08,1.00095,-6.90721435603e-08,239.9298882484436,164.72223544120789,-6.87018655299e-08,162.09536147117615,2.83977,1200,5.858368396759033,1200,1.34805404173e-07,166.4512369632721,63.4554868844,1.33204352437e-07,17.0794,14070.153621196747,18.4354118422,69.7874769599,0.560707071762,17.1118,414.19091597,3.66065869665e-09,1.0,925.885440446,775.0643329620361,0.607043765394
0.2799563407897949,6.016221284866333,2.83788,-1.1277734302e-09,109.107408555,8.26495649477e-09,0.99953,-1.26264785649e-06,241.52103447914124,167.1482903957367,-1.26152008306e-06,158.58401775360107,2.83693,1200,5.933736085891724,1200,1.77847951477e-07,163.76297640800476,41.2894187363,1.78597247213e-07,17.0794,14846.211498260498,15.5983287962,59.7279334556,0.751831701533,17.0633,1316.91168165,2.36638652451e-09,1.0,388.796296445,773.6239423751831,0.438852960886
0.26303720474243164,6.116657018661499,2.83788,2.67857558356e-09,144.709197629,2.10011982331e-10,1.00003,1.78943707851e-06,239.33239650726318,164.3905894756317,1.78675850293e-06,161.33833146095276,2.83795,1200,5.834938049316406,1200,2.00757739321e-07,164.9272985458374,90.0358429321,2.2843555314e-07,17.0794,15620.22439289093,14.275207484,58.4682790302,0.763461789589,17.0806,418.88691528,1.54874545104e-09,1.0,375.418299529,771.4320232868195,0.78234129961
0.2716491222381592,6.101139545440674,2.83788,1.08593667392e-09,71.8145373513,7.97922358467e-09,0.999764,5.15643478138e-06,239.21966409683228,164.76235032081604,5.15534884471e-06,160.51496577262878,2.8374,1200,5.887650012969971,1200,1.34388346851e-06,164.3973114490509,21.8734627154,1.3440399016e-06,17.0794,16395.468059539795,13.1865585186,54.3741240983,0.747358236007,17.0714,383.81805162,3.88451247196e-09,1.0,366.359437079,772.935108423233,0.381577181254
0.2852973937988281,6.0830793380737305,2.83788,-5.97538019065e-10,27.8103756681,3.30391998405e-10,1.00156,4.23934579885e-07,238.98831987380981,166.47218418121338,4.24532117904e-07,160.89389848709106,2.84099,1200,5.8722922801971436,1200,1.88157812886e-07,164.01223707199097,4.4772718288,1.88590689731e-07,17.0794,17168.708761692047,15.4493773849,61.5837097538,0.77703147421,17.1328,351.763605356,2.09329156907e-09,1.0,375.045172444,770.7779660224915,0.173677963211
0.26156139373779297,6.121276617050171,2.83788,-4.15752765548e-10,44.9678156997,2.22975643979e-09,1.00032,1.12826262466e-06,238.50529742240906,165.60532975196838,1.12867837743e-06,162.06177043914795,2.83852,1200,5.855552434921265,1200,1.67791114336e-07,163.78828477859497,9.4434709818,1.65703212929e-07,17.0794,17944.882138967514,14.4930550923,54.8012721174,0.746837400286,17.0904,373.353816407,2.42306844461e-09,1.0,342.380276284,773.7719440460205,0.393437555946
0.26407361030578613,6.177003383636475,2.83788,-6.13908923697e-11,3.87137554528,2.34058244007e-10,0.999886,4.20265723733e-06,231.94663524627686,166.2667167186737,4.20271862822e-06,169.42099165916443,2.83764,1200,5.850759744644165,1200,1.18248854051e-05,166.2420768737793,0.402491558583,1.18241414384e-05,17.0794,18723.928282260895,12.6246320318,54.6915980801,0.750617748439,17.0755,117.025129322,2.12908002581e-09,1.0,357.15696416,776.9979083538055,0.0811790810815
0.2793703079223633,6.108821392059326,2.83788,1.8610535335e-10,7.26510595453,1.44694890848e-10,1.00109,8.36218418954e-07,233.05276608467102,167.27013850212097,8.360323136e-07,170.74531435966492,2.84006,1200,5.848470211029053,1200,7.29326359306e-07,164.7502954006195,0.976223563719,7.31013358291e-07,17.0794,19504.71863269806,12.6369200626,52.1556268336,0.744751172249,17.1168,108.479361574,1.44201657668e-09,1.0,347.541809082,778.5166285037994,0.12136274775
