ExplainedVariance,AveragePolicyStd,TotalExecTime,Perplexity,Entropy,Time,LossBefore,StdReturn,MaxReturn,MinReturn,ItrTime,MaxKL,MeanKL,NumTrajs,LossAfter,AverageReturn
1,0.935103,12.132565975189209,14.8902,2.7007,12.20483684539795,-0.0,0.0,0.0,0.0,12.20484185218811,0.0,0.0,20,-0.0,0.0
1,0.935103,11.973809719085693,14.8902,2.7007,24.289959192276,-0.0,0.0,0.0,0.0,12.081143140792847,0.0,0.0,20,-0.0,0.0
1,0.935103,11.972384929656982,14.8902,2.7007,36.426438093185425,-0.0,0.0,0.0,0.0,12.133967161178589,0.0,0.0,20,-0.0,0.0
1,0.935103,12.07917308807373,14.8902,2.7007,48.68780851364136,-0.0,0.0,0.0,0.0,12.242594718933105,0.0,0.0,20,-0.0,0.0
1,0.935103,11.809128999710083,14.8902,2.7007,60.565101861953735,-0.0,0.0,0.0,0.0,11.873363733291626,0.0,0.0,20,-0.0,0.0
1,0.935103,12.037635326385498,14.8902,2.7007,72.69929432868958,-0.0,0.0,0.0,0.0,12.125802516937256,0.0,0.0,20,-0.0,0.0
1,0.935103,12.450799942016602,14.8902,2.7007,85.24297904968262,-0.0,0.0,0.0,0.0,12.535205364227295,0.0,0.0,20,-0.0,0.0
