Perplexity,Entropy,ItrTime,Time,LossBefore,ExplainedVariance,LossAfter,NumTrajs,MaxKL,MinReturn,TotalExecTime,MeanKL,AveragePolicyStd,StdReturn,MaxReturn,AverageReturn
11.0609,2.40341,5.205172300338745,5.205166816711426,-0.017128,0.0496313175548,-0.038597,40,4.32797,0.0,5.128148317337036,0.0607387,0.805297,43.5889894354,200.0,10.0
10.873,2.38628,4.497602701187134,9.708205223083496,0.00175221,0.0411215336901,-0.0304416,40,0.75187,0.0,4.4496753215789795,0.0674422,0.79866,31.224989992,200.0,5.0
10.8825,2.38716,4.719118356704712,14.430197477340698,0.00291177,0.11301656714,-0.0160182,40,1.45461,0.0,4.688427209854126,0.02691,0.799209,42.1307488659,200.0,15.0
10.8984,2.38862,4.735508680343628,19.170501470565796,0.0135703,0.0553971476109,-0.00949182,40,0.308064,0.0,4.68834376335144,0.0547228,0.800046,65.3834841531,300.0,15.0
10.9726,2.3954,4.773666143417358,23.95081877708435,0.00683393,0.0890209503513,-0.0275912,40,1.03928,0.0,4.724731922149658,0.083685,0.802761,118.083656786,500.0,42.5
11.0102,2.39882,4.74720025062561,28.70369052886963,0.0225481,0.169507081408,-0.00645924,40,0.853094,0.0,4.7084431648254395,0.0615875,0.804078,165.66155257,600.0,82.5
11.135,2.41009,6.161740303039551,34.87051010131836,-0.00387711,0.21617072781,-0.0667483,40,4.0641,0.0,6.111903429031372,0.213559,0.808769,222.359506206,1000.0,242.5
