Entropy,MeanKL,MaxReturn,LossBefore,LossAfter,StdReturn,Time,Perplexity,AverageReturn,ExplainedVariance,TotalExecTime,MaxKL,ItrTime,MinReturn,NumTrajs,AveragePolicyStd
2.57184,0.0,0.0,-0.0,-0.0,0.0,4.850654602050781,13.0899,0.0,1,4.769322395324707,0.0,4.850661039352417,0.0,40,0.876188
2.57184,0.0,0.0,-0.0,-0.0,0.0,9.315017223358154,13.0899,0.0,1,4.381173133850098,0.0,4.458497524261475,0.0,40,0.876188
2.57184,0.0,0.0,-0.0,-0.0,0.0,14.006919145584106,13.0899,0.0,1,4.624226331710815,0.0,4.685125827789307,0.0,40,0.876188
2.57184,0.0,0.0,-0.0,-0.0,0.0,18.72014570236206,13.0899,0.0,1,4.662570238113403,0.0,4.693075895309448,0.0,40,0.876188
2.57184,0.0,0.0,-0.0,-0.0,0.0,23.29525065422058,13.0899,0.0,1,4.533623933792114,0.0,4.569268465042114,0.0,40,0.876188
2.57184,0.0,0.0,-0.0,-0.0,0.0,27.950896501541138,13.0899,0.0,1,4.594607353210449,0.0,4.651063442230225,0.0,40,0.876188
2.57184,0.0,0.0,-0.0,-0.0,0.0,32.66560459136963,13.0899,0.0,1,4.6595072746276855,0.0,4.703712463378906,0.0,40,0.876188
