MaxReturn,Perplexity,AveragePolicyStd,StdReturn,ExplainedVariance,NumTrajs,ItrTime,AverageReturn,LossBefore,Time,Entropy,MeanKL,TotalExecTime,MaxKL,LossAfter,MinReturn
2900.0,21.7921,1.12957,714.492827116,0.350348951137,20,32.39797306060791,350.0,-0.00800062,32.39796781539917,3.08155,0.0714261,32.16039061546326,7.34135,-0.0126644,0.0
1100.0,21.6185,1.12506,307.571129985,0.271229368538,20,23.488972663879395,120.0,-0.0237579,55.89233994483948,3.07355,0.00576005,23.358171939849854,2.53408,-0.0266508,0.0
4600.0,21.3632,1.1184,1285.09727258,0.32826969562,20,22.790459632873535,705.0,-0.0087262,78.68669128417969,3.06167,0.00147802,22.60881805419922,0.0969603,-0.0101719,0.0
3100.0,21.2702,1.11596,710.826983168,0.305389740052,20,24.58132553100586,235.0,0.00591078,103.27820825576782,3.05731,0.000751722,24.469109296798706,0.181451,0.00459843,0.0
5400.0,21.3331,1.11761,1485.76579581,0.36959230252,20,23.12421226501465,750.0,0.00615788,126.4178876876831,3.06026,0.00138379,23.025165557861328,0.176075,0.00429692,0.0
3100.0,21.3989,1.11934,837.197706638,0.543197881369,20,26.485337495803833,390.0,-0.00585477,152.94005036354065,3.06334,0.00246718,26.277034044265747,0.136431,-0.0074,0.0
3300.0,21.3364,1.11769,788.098978555,0.580847380086,20,25.768488883972168,330.0,-0.00180228,178.71973490715027,3.06041,0.00286167,25.66397786140442,0.225819,-0.00424038,0.0
