AveragePolicyStd,ItrTime,MaxReturn,MaxKL,Perplexity,ExplainedVariance,StdReturn,NumTrajs,MinReturn,Entropy,Time,LossAfter,TotalExecTime,AverageReturn,MeanKL,LossBefore
0.827472,10.606404542922974,0.0,0.0,11.639,1,0.0,20,0.0,2.45436,10.606397867202759,-0.0,10.540647029876709,0.0,0.0,-0.0
0.827472,10.639332294464111,0.0,0.0,11.639,1,0.0,20,0.0,2.45436,21.249589681625366,-0.0,10.571268558502197,0.0,0.0,-0.0
0.827472,10.7642822265625,0.0,0.0,11.639,1,0.0,20,0.0,2.45436,32.017558336257935,-0.0,10.67449140548706,0.0,0.0,-0.0
0.827472,9.942516565322876,0.0,0.0,11.639,1,0.0,20,0.0,2.45436,41.963613986968994,-0.0,9.906493425369263,0.0,0.0,-0.0
0.827472,10.592416048049927,0.0,0.0,11.639,1,0.0,20,0.0,2.45436,52.558610677719116,-0.0,10.505761623382568,0.0,0.0,-0.0
0.827472,10.27938437461853,0.0,0.0,11.639,1,0.0,20,0.0,2.45436,62.841838121414185,-0.0,10.194696187973022,0.0,0.0,-0.0
0.827472,10.534349203109741,0.0,0.0,11.639,1,0.0,20,0.0,2.45436,73.37844276428223,-0.0,10.503912925720215,0.0,0.0,-0.0
