NumTrajs,Entropy,MinReturn,MaxReturn,StdReturn,LossBefore,AveragePolicyStd,ItrTime,TotalExecTime,Time,LossAfter,ExplainedVariance,MeanKL,MaxKL,AverageReturn,Perplexity
20,2.849,0.0,0.0,0.0,-0.0,1.00568,15.723265647888184,15.437803745269775,15.723260164260864,-0.0,1,0.0,0.0,0.0,17.2706
20,2.849,0.0,500.0,108.972473589,-0.0159317,1.00568,16.738739013671875,16.50786590576172,32.47569727897644,2.28541,0.044752057211,17.44,1622.8,25.0,17.2706
20,2.84104,0.0,1100.0,239.739441895,-0.0092454,1.00166,18.40535879135132,18.145917892456055,50.896169900894165,0.263081,0.174381402985,0.897258,51.4577,55.0,17.1335
20,2.83641,0.0,1100.0,239.739441895,-0.0043842,0.999387,15.882200717926025,15.698910236358643,66.80533289909363,-0.00549736,0.09175401088,0.000431614,0.0243388,55.0,17.0545
20,2.83422,0.0,900.0,220.170388563,-0.00383192,0.998307,16.06046485900879,15.850402116775513,82.915274143219,0.308152,0.3153078056,4.00924,468.993,95.0,17.0172
20,2.83231,0.0,900.0,219.317121995,0.0152704,0.997331,15.721885442733765,15.507761240005493,98.6726803779602,0.0150852,0.182529977349,0.00857331,2.69467,70.0,16.9846
20,2.83994,0.0,1800.0,420.83250825,0.00730342,1.00115,18.246007919311523,18.097898483276367,116.92683362960815,0.0137526,0.160792241034,0.274003,43.7376,130.0,17.1148
