Perplexity,AveragePolicyStd,MaxKL,NumTrajs,Time,LossBefore,MaxReturn,ItrTime,StdReturn,MeanKL,Entropy,AverageReturn,LossAfter,ExplainedVariance,TotalExecTime,MinReturn
14.1457,0.917354,0.0,20,11.52451491355896,-0.0,0.0,11.524520874023438,0.0,0.0,2.64941,0.0,-0.0,1,11.380639553070068,0.0
14.1457,0.917354,0.0,20,22.997702836990356,-0.0,0.0,11.470466375350952,0.0,0.0,2.64941,0.0,-0.0,1,11.303170442581177,0.0
14.1457,0.917354,0.0,20,34.38451790809631,-0.0,0.0,11.381095886230469,0.0,0.0,2.64941,0.0,-0.0,1,11.322843551635742,0.0
14.1457,0.917354,0.0,20,46.71202802658081,-0.0,0.0,12.312197208404541,0.0,0.0,2.64941,0.0,-0.0,1,12.245866060256958,0.0
14.1457,0.917354,0.0,20,58.57097244262695,-0.0,0.0,11.85230803489685,0.0,0.0,2.64941,0.0,-0.0,1,11.754765033721924,0.0
14.1457,0.917354,0.0,20,70.27513718605042,-0.0,0.0,11.698261022567749,0.0,0.0,2.64941,0.0,-0.0,1,11.638168811798096,0.0
14.1457,0.917354,0.0,20,81.54755902290344,-0.0,0.0,11.256277799606323,0.0,0.0,2.64941,0.0,-0.0,1,11.218094110488892,0.0
