LossBefore,AverageReturn,MaxKL,MaxReturn,MeanKL,ExplainedVariance,LossAfter,TotalExecTime,ItrTime,Perplexity,Time,MinReturn,NumTrajs,StdReturn,Entropy,AveragePolicyStd
0.00171149,840.0,1.78154,4900.0,0.183759,0.374803149002,-0.0146632,5.946596145629883,6.018604755401611,15.3903,6.018598556518555,0.0,20,1041.34528376,2.73374,0.949513
-0.00512464,1235.0,0.762387,3400.0,0.0391689,0.395655776759,-0.0253382,5.799837112426758,5.876433610916138,15.4167,11.897539854049683,0.0,20,949.355044227,2.73545,0.950289
0.0109175,5925.0,0.21346,15100.0,0.0340498,0.446682777375,-0.000251893,5.848172903060913,5.895077228546143,15.3772,17.798802137374878,200.0,20,4913.94698791,2.73289,0.949013
0.00244985,7855.0,0.260476,22000.0,0.0062808,0.685703375974,-0.0034452,5.903601408004761,5.935460805892944,15.4614,23.74006414413452,900.0,20,8451.41851999,2.73835,0.951661
-0.00499821,10530.0,0.128971,21900.0,0.0218275,0.816424223049,-0.0139052,5.845083713531494,5.8933680057525635,15.4804,29.640193700790405,0.0,20,8998.28316958,2.73957,0.952269
0.019985,8625.0,0.0577343,22100.0,0.0245988,0.769434937557,0.0128319,6.063908815383911,6.138396263122559,15.4417,35.789538860321045,0.0,20,8813.22160166,2.73707,0.951143
-0.0160228,10615.0,0.467704,22200.0,0.0464134,0.642320136076,-0.0308593,5.324697256088257,5.400092363357544,15.5968,41.19832468032837,1000.0,20,8686.61470309,2.74706,0.9559
