ExplainedVariance,MaxKL,MeanKL,LossBefore,StdReturn,MaxReturn,AveragePolicyStd,TotalExecTime,Perplexity,Entropy,ItrTime,Time,MinReturn,LossAfter,AverageReturn,NumTrajs
0.156431806982,0.909277,0.0938914,-0.0257349,111.691539518,300.0,0.947542,5.035004615783691,15.2117,2.72206,5.083660364151001,5.083657264709473,0.0,-0.055318,55.0,20
0.83987949864,0.961699,0.107227,-0.0203305,84.2614977318,400.0,0.935093,4.670879602432251,14.8252,2.69633,4.727847337722778,9.813941955566406,100.0,-0.0555314,270.0,20
0.919443975337,0.866385,0.0745756,0.0127705,63.2455532034,600.0,0.930295,4.7350754737854,14.6752,2.68616,4.764904737472534,14.582553625106812,300.0,-0.0144082,400.0,20
0.885018618477,0.0946197,0.0190987,-0.00457152,136.38181697,1000.0,0.933402,4.7328104972839355,14.7692,2.69255,4.763314723968506,19.35696578025818,400.0,-0.0126464,620.0,20
0.899547333396,0.143559,0.0256818,0.00143215,115.758369028,1000.0,0.931866,4.762954473495483,14.7355,2.69026,4.80082631111145,24.16270637512207,600.0,-0.00770418,760.0,20
0.865519193398,0.106212,0.0216105,0.00410147,209.463600657,1500.0,0.932293,4.701562881469727,14.7461,2.69098,4.725833415985107,28.891056776046753,600.0,-0.0060203,975.0,20
0.827613092613,0.0872441,0.0318189,0.00134959,298.789223367,1800.0,0.933202,5.158707618713379,14.7763,2.69303,5.191267967224121,34.08599853515625,700.0,-0.00972789,1135.0,20
