Time,NumTrajs,MaxReturn,ExplainedVariance,LossBefore,MinReturn,TotalExecTime,MaxKL,StdReturn,Entropy,Perplexity,MeanKL,AveragePolicyStd,AverageReturn,ItrTime,LossAfter
5.203451156616211,20,0.0,1,-0.0,0.0,5.147863388061523,0.0,0.0,2.74043,15.4937,0.0,0.95435,0.0,5.203456401824951,-0.0
10.021357297897339,20,0.0,1,-0.0,0.0,4.7693400382995605,0.0,0.0,2.74043,15.4937,0.0,0.95435,0.0,4.814318895339966,-0.0
14.96951174736023,20,0.0,1,-0.0,0.0,4.920022249221802,0.0,0.0,2.74043,15.4937,0.0,0.95435,0.0,4.9444403648376465,-0.0
19.687798023223877,20,0.0,1,-0.0,0.0,4.671310186386108,0.0,0.0,2.74043,15.4937,0.0,0.95435,0.0,4.715731620788574,-0.0
24.635820150375366,20,0.0,1,-0.0,0.0,4.885521173477173,0.0,0.0,2.74043,15.4937,0.0,0.95435,0.0,4.943373441696167,-0.0
29.690141916275024,20,500.0,0.0447956203477,0.0202172,0.0,4.998346328735352,0.185424,108.972473589,2.74043,15.4937,0.00983506,0.95435,25.0,5.030743360519409,0.0109667
34.64386224746704,20,0.0,1,-0.0,0.0,4.887619256973267,0.0,0.0,2.75054,15.6511,0.0,0.959336,0.0,4.94841456413269,-0.0
