ExplainedVariance,MaxReturn,MeanKL,NumTrajs,AveragePolicyStd,StdReturn,TotalExecTime,Entropy,ItrTime,MaxKL,Time,LossAfter,Perplexity,LossBefore,MinReturn,AverageReturn
0.451788498291,7200.0,0.218372,20,0.949513,1621.87391618,11.582979917526245,2.73374,11.693551540374756,1.12669,11.6935453414917,-0.0119218,15.3903,0.00617323,1000.0,2895.0
0.56470359689,21400.0,0.0167947,20,0.952402,8260.72030758,11.271616458892822,2.73991,11.328767538070679,0.119844,23.030235290527344,-0.0107617,15.4856,-0.00355582,0.0,7550.0
0.611703861109,20700.0,0.0572263,20,0.951595,7219.07888861,11.835016012191772,2.73813,11.904756307601929,0.282325,34.943567514419556,-0.0354104,15.4581,-0.0170537,500.0,12730.0
0.846220086704,21700.0,0.0751575,20,0.947592,5657.49723818,11.392741680145264,2.72961,11.447510957717896,0.452618,46.404650926589966,-0.0325647,15.3269,-0.000837043,2400.0,14465.0
0.874370477288,21700.0,0.128556,20,0.947359,4969.39634161,11.090232133865356,2.72919,11.162464141845703,0.767396,57.57413458824158,-0.0450529,15.3205,-0.0126689,0.0,17590.0
0.830161671313,21900.0,0.0671675,20,0.94443,5191.68566075,11.361024379730225,2.72285,11.46177625656128,0.159947,69.05164122581482,-0.0442815,15.2237,-0.0163105,0.0,17580.0
0.793065194328,22100.0,0.0369375,20,0.94046,5051.17808041,11.48581838607788,2.7147,11.551409006118774,0.251281,80.60991740226746,-0.0212045,15.1001,-0.00455538,0.0,18140.0
